TF	Target	Relationship
YIR023W	YDR476C	-
YIR023W	YDR508C	-
YIR023W	YDR510W	-
YIR023W	YDR511W	-
YIR023W	YEL007W	-
YIR023W	YEL017W	-
YIR023W	YEL062W	-
YIR023W	YEL063C	-
YIR023W	YEL071W	-
YIR023W	YER053C	-
YIR023W	YGL209W	-
YIR023W	YGR018C	-
YIR023W	YGR055W	-
YIR023W	YHL004W	-
YIR023W	YHL010C	-
YIR023W	YHR124W	-
YIR023W	YIL057C	-
YIR023W	YIL119C	-
YIR023W	YIL155C	-
YIR023W	YIR012W	-
YIR023W	YIR027C	-
YIR023W	YJL088W	-
YIR023W	YJL133W	-
YIR023W	YJR077C	-
YIR023W	YJR078W	-
YIR023W	YJR109C	-
YIR023W	YJR149W	-
YIR023W	YKL103C	-
YIR023W	YKR035W-A	-
YIR023W	YKR092C	-
YIR023W	YLL019C	-
YIR023W	YML031W	-
YIR023W	YML032C	-
YIR023W	YML102W	-
YIR023W	YNL142W	-
YIR023W	YNL204C	-
YIR023W	YOL058W	-
YIR023W	YOL117W	-
YIR023W	YOR001W	-
YIR023W	YOR152C	-
YIR023W	YOR185C	-
YIR023W	YOR186W	-
YIR023W	YPL004C	-
YIR023W	YPR035W	-
YIR023W	YPR040W	-
YIR023W	YPR144C	-
YIR023W	YPR145W	-
YIR023W	YPR151C	-
YIR023W	YPR181C	-
YIR023W	YPR182W	-
YIR023W	YPR194C	-
YJL056C	YAL011W	-
YJL056C	YBL029W	-
YJL056C	YBR011C	-
YJL056C	YBR151W	-
YJL056C	YCL067C	-
YJL056C	YDR112W	-
YJL056C	YDR190C	-
YJL056C	YDR205W	-
YJL056C	YDR407C	-
YJL056C	YDR490C	-
YJL056C	YDR492W	-
YJL056C	YDR510W	-
YJL056C	YDR511W	-
YJL056C	YER007C-A	-
YJL056C	YER122C	-
YJL056C	YER168C	-
YJL056C	YER169W	-
YJL056C	YFR031C	-
YJL056C	YGL098W	-
YJL056C	YGL101W	-
YJL056C	YGL241W	-
YJL056C	YGL257C	-
YJL056C	YGR089W	-
YJL056C	YGR248W	-
YJL056C	YGR249W	-
YJL056C	YHR146W	-
YJL056C	YIL066C	-
YJL056C	YJL054W	-
YJL056C	YJL055W	-
YJL056C	YJL190C	-
YJL056C	YKL165C	-
YJL056C	YKL176C	-
YJL056C	YLL020C	-
YJL056C	YML014W	-
YJL056C	YML065W	-
YJL056C	YML066C	-
YJL056C	YML067C	-
YJL056C	YMR179W	-
YJL056C	YMR243C	-
YJL056C	YMR244W	-
YJL056C	YMR259C	-
YJL056C	YNL027W	-
YJL056C	YNL248C	-
YJL056C	YNL253W	-
YJL056C	YNL255C	-
YJL056C	YNR039C	-
YJL056C	YNR040W	-
YJL056C	YOL053W	-
YJL056C	YOL084W	-
YJL056C	YOL086C	-
YJL056C	YOL154W	-
YJL056C	YOR228C	-
YJL056C	YPL051W	-
YJL056C	YPR068C	-
YJL056C	YPR070W	-
YJL056C	YPR147C	-
YJL089W	TQ(CUG)M	-
YJL089W	TS(UGA)E	-
YJL089W	YAL053W	-
YJL089W	YAL054C	-
YJL089W	YAR035W	-
YJL089W	YBL015W	-
YJL089W	YBL045C	-
YJL089W	YBL049W	-
YJL089W	YCR004C	-
YJL089W	YCR005C	-
YJL089W	YCR082W	-
YJL089W	YDL085C-A	-
YJL089W	YDL133W	-
YJL089W	YDR086C	-
YJL089W	YDR099W	-
YJL089W	YDR148C	-
YJL089W	YDR256C	-
YJL089W	YEL019C	-
YJL089W	YER024W	-
YJL089W	YER065C	-
YJL089W	YER066W	-
YJL089W	YER189W	-
YJL089W	YER190W	-
YJL089W	YFL055W	-
YJL089W	YGL023C	-
YJL089W	YGL126W	-
YJL089W	YGL128C	-
YJL089W	YGR077C	-
YJL089W	YGR218W	-
YJL089W	YIL146C	-
YJL089W	YIR031C	-
YJL089W	YJL144W	-
YJL089W	YJR076C	-
YJL089W	YKL058W	-
YJL089W	YKR058W	-
YJL089W	YLR153C	-
YJL089W	YLR154C	-
YJL089W	YLR254C	-
YJL089W	YLR308W	-
YJL089W	YML042W	-
YJL089W	YML043C	-
YJL089W	YML091C	-
YJL089W	YMR080C	-
YJL089W	YMR271C	-
YJL089W	YNL023C	-
YJL089W	YNL045W	-
YJL089W	YNL052W	-
YJL089W	YNL054W	-
YJL089W	YNL118C	-
YJL089W	YNR008W	-
YJL089W	YOL125W	-
YJL089W	YOL126C	-
YJL089W	YOL149W	-
YJL089W	YOR095C	-
YJL089W	YOR096W	-
YJL089W	YOR100C	-
YJL089W	YOR101W	-
YJL089W	YOR196C	-
YJL089W	YPL051W	-
YJL089W	YPL119C	-
YJL089W	YPL235W	-
YJL089W	YPL236C	-
YJL089W	YPR006C	-
YJL089W	YPR009W	-
YJL110C	TR(UCU)E	-
YJL110C	YCL067C	-
YJL110C	YER189W	-
YJL110C	YER190W	-
YJL110C	YLL066C	-
YJL110C	YNL336W	-
YJL110C	YNL339C	-
YJL110C	YOR001W	-
YJL206C	TT(AGU)B	-
YJL206C	YBL039C	-
YJL206C	YBR013C	-
YJL206C	YDR168W	-
YJL206C	YEL043W	-
YJL206C	YEL044W	-
YJL206C	YEL046C	-
YJL206C	YGL262W	-
YJL206C	YGL263W	-
YJL206C	YHL008C	-
YJL206C	YNR018W	-
YJL206C	YNR019W	-
YJL206C	YNR071C	-
YJL206C	YNR072W	-
YJL206C	YOR388C	-
YJL206C	YOR389W	-
YJL206C	YPL277C	-
YJR060W	TP(UGG)O3	-
YJR060W	YAL026C	-
YJR060W	YAL053W	-
YJR060W	YBR088C	-
YJR060W	YBR126C	-
YJR060W	YBR133C	-
YJR060W	YBR143C	-
YJR060W	YBR250W	-
YJR060W	YCR087C-A	-
YJR060W	YDR141C	-
YJR060W	YDR398W	-
YJR060W	YDR439W	-
YJR060W	YDR508C	-
YJR060W	YDR511W	-
YJR060W	YDR529C	-
YJR060W	YER019W	-
YJR060W	YER073W	-
YJR060W	YFL017W-A	-
YJR060W	YFL033C	-
YJR060W	YFR001W	-
YJR060W	YFR017C	-
YJR060W	YGR016W	-
YJR060W	YGR052W	-
YJR060W	YGR128C	-
YJR060W	YGR154C	-
YJR060W	YGR202C	-
YJR060W	YGR204W	-
YJR060W	YGR224W	-
YJR060W	YGR229C	-
YJR060W	YGR238C	-
YJR060W	YHL004W	-
YJR060W	YHL007C	-
YJR060W	YHR002W	-
YJR060W	YHR135C	-
YJR060W	YHR137W	-
YJR060W	YHR207C	-
YJR060W	YIL033C	-
YJR060W	YIR042C	-
YJR060W	YJL133W	-
YJR060W	YJL212C	-
YJR060W	YJR095W	-
YJR060W	YJR119C	-
YJR060W	YJR121W	-
YJR060W	YKL007W	-
YJR060W	YKL193C	-
YJR060W	YKR058W	-
YJR060W	YLR058C	-
YJR060W	YLR175W	-
YJR060W	YLR278C	-
YJR060W	YML120C	-
YJR060W	YML121W	-
YJR060W	YMR114C	-
YJR060W	YMR290C	-
YJR060W	YNL002C	-
YJR060W	YNL103W	-
YJR060W	YNL104C	-
YJR060W	YNL151C	-
YJR060W	YNL231C	-
YJR060W	YNL256W	-
YJR060W	YNL260C	-
YJR060W	YNL281W	-
YJR060W	YOL065C	-
YJR060W	YOR040W	-
YJR060W	YOR136W	-
YJR060W	YOR303W	-
YJR060W	YOR327C	-
YJR060W	YPL066W	-
YJR060W	YPL254W	-
YJR094C	YDL154W	-
YJR140C	TK(CUU)C	-
YJR140C	TR(UCU)E	-
YJR140C	YBR009C	-
YJR140C	YBR010W	-
YJR140C	YCR019W	-
YJR140C	YCR096C	-
YJR140C	YCR097W	-
YJR140C	YDR224C	-
YJR140C	YDR225W	-
YJR140C	YDR226W	-
YJR140C	YEL050C	-
YJR140C	YGL001C	-
YJR140C	YLR048W	-
YJR140C	YMR119W	-
YJR140C	YNL030W	-
YJR140C	YNL031C	-
YJR140C	YOR001W	-
YJR140C	snR53	-
YJR147W	TK(CUU)E1	-
YJR147W	TR(UCU)E	-
YJR147W	YDR078C	-
YJR147W	YDR080W	-
YJR147W	YDR282C	-
YJR147W	YER010C	-
YJR147W	YER011W	-
YJR147W	YER043C	-
YJR147W	YER044C	-
YJR147W	YGR249W	-
YJR147W	YIL118W	-
YJR147W	YIL119C	-
YJR147W	YJR088C	-
YJR147W	YJR089W	-
YJR147W	YKR042W	-
YJR147W	YMR016C	-
YJR147W	YMR017W	-
YJR147W	YOR365C	-
YJR147W	YOR368W	-
YJR147W	YPL178W	-
YKL015W	YBL063W	-
YKL015W	YBR015C	-
YKL015W	YBR016W	-
YKL015W	YBR132C	-
YKL015W	YCL040W	-
YKL015W	YCL043C	-
YKL015W	YCL064C	-
YKL015W	YDL022W	-
YKL015W	YDR079W	-
YKL015W	YDR540C	-
YKL015W	YER017C	-
YKL015W	YER019W	-
YKL015W	YER073W	-
YKL015W	YER145C	-
YKL015W	YFR017C	-
YKL015W	YFR033C	-
YKL015W	YGL127C	-
YKL015W	YGL253W	-
YKL015W	YGL254W	-
YKL015W	YGR202C	-
YKL015W	YHL016C	-
YKL015W	YHR057C	-
YKL015W	YHR059W	-
YKL015W	YHR080C	-
YKL015W	YHR081W	-
YKL015W	YIL133C	-
YKL015W	YJL042W	-
YKL015W	YJR016C	-
YKL015W	YJR046W	-
YKL015W	YJR121W	-
YKL015W	YKL187C	-
YKL015W	YKL217W	-
YKL015W	YKR066C	-
YKL015W	YKR067W	-
YKL015W	YLR055C	-
YKL015W	YLR056W	-
YKL015W	YLR139C	-
YKL015W	YLR237W	-
YKL015W	YLR258W	-
YKL015W	YLR312C	-
YKL015W	YLR312W-A	-
YKL015W	YLR401C	-
YKL015W	YLR437C	-
YKL015W	YLR438W	-
YKL015W	YML058W	-
YKL015W	YML082W	-
YKL015W	YMR037C	-
YKL015W	YNL147W	-
YKL015W	YNL149C	-
YKL015W	YNL196C	-
YKL015W	YNL207W	-
YKL015W	YOR140W	-
YKL015W	YOR161C	-
YKL015W	YOR267C	-
YKL015W	YOR269W	-
YKL015W	YOR302W	-
YKL015W	YOR303W	-
YKL015W	YPL088W	-
YKL015W	YPL230W	-
YKL015W	YPR040W	-
YKL015W	YPR065W	-
YKL015W	YPR148C	-
YKL015W	YPR149W	-
YKL020C	TK(CUU)C	-
YKL020C	TR(UCU)E	-
YKL020C	YCR019W	-
YKL020C	YCR020C	-
YKL020C	YCR020C-A	-
YKL020C	YCR076C	-
YKL020C	YCR096C	-
YKL020C	YCR097W	-
YKL020C	YDR063W	-
YKL020C	YDR084C	-
YKL020C	YGL001C	-
YKL020C	YHR019C	-
YKL020C	YHR142W	-
YKL020C	YHR192W	-
YKL020C	YJR010C-A	-
YKL020C	YJR011C	-
YKL020C	YJR013W	-
YKL020C	YKL073W	-
YKL020C	YKL081W	-
YKL020C	YLR047C	-
YKL020C	YLR048W	-
YKL020C	YMR193W	-
YKL020C	YMR194W	-
YKL020C	YMR258C	-
YKL020C	YMR271C	-
YKL020C	YNL084C	-
YKL020C	YNL175C	-
YKL020C	YNL178W	-
YKL020C	YNL237W	-
YKL020C	YOR001W	-
YKL020C	YOR243C	-
YKL020C	YPL060W	-
YKL020C	snR37	-
YKL032C	YBL087C	-
YKL032C	YBL088C	-
YKL043W	TC(GCA)P2	-
YKL043W	TL(UAA)B1	-
YKL043W	YAL063C	-
YKL043W	YAR003W	-
YKL043W	YAR050W	-
YKL043W	YBL005W	-
YKL043W	YBL007C	-
YKL043W	YBL015W	-
YKL043W	YBL023C	-
YKL043W	YBL027W	-
YKL043W	YBL029C-A	-
YKL043W	YBL029W	-
YKL043W	YBL030C	-
YKL043W	YBL041W	-
YKL043W	YBL065W	-
YKL043W	YBL072C	-
YKL043W	YBL108C-A	-
YKL043W	YBR106W	-
YKL043W	YBR141C	-
YKL043W	YBR142W	-
YKL043W	YBR234C	-
YKL043W	YBR253W	-
YKL043W	YBR288C	-
YKL043W	YBR296C	-
YKL043W	YBR301W	-
YKL043W	YCL049C	-
YKL043W	YCR065W	-
YKL043W	YCR098C	-
YKL043W	YDL047W	-
YKL043W	YDL214C	-
YKL043W	YDR261C	-
YKL043W	YDR275W	-
YKL043W	YDR303C	-
YKL043W	YDR343C	-
YKL043W	YDR373W	-
YKL043W	YEL007W	-
YKL043W	YEL037C	-
YKL043W	YEL040W	-
YKL043W	YEL075C	-
YKL043W	YEL076C	-
YKL043W	YEL076C-A	-
YKL043W	YEL077C	-
YKL043W	YER033C	-
YKL043W	YER034W	-
YKL043W	YER035W	-
YKL043W	YFL055W	-
YKL043W	YGL035C	-
YKL043W	YGL154C	-
YKL043W	YGL233W	-
YKL043W	YGR035C	-
YKL043W	YGR105W	-
YKL043W	YGR220C	-
YKL043W	YGR249W	-
YKL043W	YGR251W	-
YKL043W	YHR005C	-
YKL043W	YHR152W	-
YKL043W	YIL010W	-
YKL043W	YIL011W	-
YKL043W	YIL013C	-
YKL043W	YIL056W	-
YKL043W	YIL057C	-
YKL043W	YIL099W	-
YKL043W	YIL101C	-
YKL043W	YIL108W	-
YKL043W	YIL118W	-
YKL043W	YIL119C	-
YKL043W	YIL124W	-
YKL043W	YIL133C	-
YKL043W	YJL076W	-
YKL043W	YJL078C	-
YKL043W	YJL105W	-
YKL043W	YJL136W-A	-
YKL043W	YJL138C	-
YKL043W	YJL139C	-
YKL043W	YJL177W	-
YKL043W	YJR094C	-
YKL043W	YJR109C	-
YKL043W	YJR122W	-
YKL043W	YJR123W	-
YKL043W	YJR127C	-
YKL043W	YJR147W	-
YKL043W	YKL004W	-
YKL043W	YKL062W	-
YKL043W	YKL063C	-
YKL043W	YKL099C	-
YKL043W	YKL109W	-
YKL043W	YKL110C	-
YKL043W	YKL204W	-
YKL043W	YKL217W	-
YKL043W	YKR072C	-
YKL043W	YKR075C	-
YKL043W	YLR170C	-
YKL043W	YLR312W-A	-
YKL043W	YLR314C	-
YKL043W	YLR315W	-
YKL043W	YLR401C	-
YKL043W	YML128C	-
YKL043W	YML131W	-
YKL043W	YMR003W	-
YKL043W	YMR016C	-
YKL043W	YMR017W	-
YKL043W	YMR018W	-
YKL043W	YMR019W	-
YKL043W	YMR043W	-
YKL043W	YMR135C	-
YKL043W	YMR136W	-
YKL043W	YNL178W	-
YKL043W	YNL180C	-
YKL043W	YNR018W	-
YKL043W	YOL065C	-
YKL043W	YOL110W	-
YKL043W	YOR023C	-
YKL043W	YOR025W	-
YKL043W	YOR028C	-
YKL043W	YOR152C	-
YKL043W	YOR178C	-
YKL043W	YOR179C	-
YKL043W	YOR348C	-
YKL043W	YPL024W	-
YKL043W	YPL026C	-
YKL043W	YPL177C	-
YKL043W	YPL230W	-
YKL043W	YPR120C	-
YKL043W	YPR202W	-
YKL043W	YPR203W	-
YKL043W	snR3	-
YKL062W	TC(GCA)P2	-
YKL062W	TF(GAA)N	-
YKL062W	TL(UAA)B1	-
YKL062W	TM(CAU)J2	-
YKL062W	TT(AGU)B	-
YKL062W	TT(AGU)C	-
YKL062W	TW(CCA)J	-
YKL062W	TW(CCA)K	-
YKL062W	YAL003W	-
YKL062W	YAL016W	-
YKL062W	YBL032W	-
YKL062W	YBL033C	-
YKL062W	YBL105C	-
YKL062W	YBL108C-A	-
YKL062W	YBR013C	-
YKL062W	YBR026C	-
YKL062W	YCL030C	-
YKL062W	YCL052C	-
YKL062W	YCL067C	-
YKL062W	YCR096C	-
YKL062W	YCR097W	-
YKL062W	YDL101C	-
YKL062W	YDL180W	-
YKL062W	YDL183C	-
YKL062W	YDR011W	-
YKL062W	YDR042C	-
YKL062W	YDR068W	-
YKL062W	YDR084C	-
YKL062W	YDR101C	-
YKL062W	YDR225W	-
YKL062W	YDR306C	-
YKL062W	YDR309C	-
YKL062W	YDR353W	-
YKL062W	YDR356W	-
YKL062W	YDR391C	-
YKL062W	YDR392W	-
YKL062W	YDR456W	-
YKL062W	YER013W	-
YKL062W	YER020W	-
YKL062W	YER067W	-
YKL062W	YER068W	-
YKL062W	YER094C	-
YKL062W	YER095W	-
YKL062W	YER163C	-
YKL062W	YER190W	-
YKL062W	YFR015C	-
YKL062W	YGL200C	-
YKL062W	YGL263W	-
YKL062W	YGR008C	-
YKL062W	YGR040W	-
YKL062W	YGR071C	-
YKL062W	YGR072W	-
YKL062W	YGR074W	-
YKL062W	YGR089W	-
YKL062W	YGR195W	-
YKL062W	YGR207C	-
YKL062W	YGR254W	-
YKL062W	YHR088W	-
YKL062W	YIL051C	-
YKL062W	YJL005W	-
YKL062W	YJL008C	-
YKL062W	YJL052W	-
YKL062W	YJL190C	-
YKL062W	YKL042W	-
YKL062W	YKL084W	-
YKL062W	YKL087C	-
YKL062W	YKR014C	-
YKL062W	YKR056W	-
YKL062W	YKR065C	-
YKL062W	YLR058C	-
YKL062W	YLR108C	-
YKL062W	YLR110C	-
YKL062W	YLR163C	-
YKL062W	YLR205C	-
YKL062W	YLR258W	-
YKL062W	YLR438C-A	-
YKL062W	YML101C	-
YKL062W	YML126C	-
YKL062W	YMR052W	-
YKL062W	YMR105C	-
YKL062W	YMR165C	-
YKL062W	YMR169C	-
YKL062W	YMR227C	-
YKL062W	YMR228W	-
YKL062W	YMR262W	-
YKL062W	YMR313C	-
YKL062W	YNL001W	-
YKL062W	YNL003C	-
YKL062W	YNL008C	-
YKL062W	YNL083W	-
YKL062W	YNL098C	-
YKL062W	YNL132W	-
YKL062W	YNL135C	-
YKL062W	YNL336W	-
YKL062W	YNL339C	-
YKL062W	YNR047W	-
YKL062W	YOL099C	-
YKL062W	YOL159C	-
YKL062W	YOR017W	-
YKL062W	YOR134W	-
YKL062W	YOR178C	-
YKL062W	YOR224C	-
YKL062W	YOR226C	-
YKL062W	YOR234C	-
YKL062W	YOR236W	-
YKL062W	YOR237W	-
YKL062W	YOR386W	-
YKL062W	YPL014W	-
YKL062W	YPL247C	-
YKL062W	YPL263C	-
YKL062W	YPR074C	-
YKL062W	YPR102C	-
YKL062W	YPR120C	-
YKL062W	YPR187W	-
YKL062W	YPR203W	-
YKL062W	snR18	-
YKL109W	TP(UGG)H	-
YKL109W	YAL062W	-
YKL109W	YAR014C	-
YKL109W	YAR015W	-
YKL109W	YBL015W	-
YKL109W	YBL043W	-
YKL109W	YBL044W	-
YKL109W	YBR142W	-
YKL109W	YBR143C	-
YKL109W	YBR145W	-
YKL109W	YBR230C	-
YKL109W	YCL054W	-
YKL109W	YCL057C-A	-
YKL109W	YCL057W	-
YKL109W	YCR016W	-
YKL109W	YCR083W	-
YKL109W	YDL005C	-
YKL109W	YDL066W	-
YKL109W	YDL067C	-
YKL109W	YDL069C	-
YKL109W	YDL180W	-
YKL109W	YDL181W	-
YKL109W	YDL213C	-
YKL109W	YDR237W	-
YKL109W	YDR253C	-
YKL109W	YDR275W	-
YKL109W	YDR299W	-
YKL109W	YDR379W	-
YKL109W	YDR525W-A	-
YKL109W	YDR527W	-
YKL109W	YDR531W	-
YKL109W	YDR536W	-
YKL109W	YDR545W	-
YKL109W	YEL025C	-
YKL109W	YER049W	-
YKL109W	YER079W	-
YKL109W	YER100W	-
YKL109W	YFR044C	-
YKL109W	YFR045W	-
YKL109W	YFR047C	-
YKL109W	YGL001C	-
YKL109W	YGL032C	-
YKL109W	YGL040C	-
YKL109W	YGL078C	-
YKL109W	YGL188C-A	-
YKL109W	YGR113W	-
YKL109W	YGR175C	-
YKL109W	YGR271C-A	-
YKL109W	YHR002W	-
YKL109W	YHR005C	-
YKL109W	YHR052W	-
YKL109W	YHR066W	-
YKL109W	YHR144C	-
YKL109W	YHR146W	-
YKL109W	YHR151C	-
YKL109W	YHR170W	-
YKL109W	YHR191C	-
YKL109W	YHR193C	-
YKL109W	YHR194W	-
YKL109W	YHR197W	-
YKL109W	YIL035C	-
YKL109W	YJL058C	-
YKL109W	YJL167W	-
YKL109W	YJR019C	-
YKL109W	YJR052W	-
YKL109W	YJR077C	-
YKL109W	YJR078W	-
YKL109W	YJR079W	-
YKL109W	YJR088C	-
YKL109W	YJR097W	-
YKL109W	YJR098C	-
YKL109W	YJR119C	-
YKL109W	YKL017C	-
YKL109W	YKL141W	-
YKL109W	YKL146W	-
YKL109W	YKL172W	-
YKL109W	YKL212W	-
YKL109W	YKL213C	-
YKL109W	YKR036C	-
YKL109W	YKR048C	-
YKL109W	YKR049C	-
YKL109W	YKR081C	-
YKL109W	YLL019C	-
YKL109W	YLR010C	-
YKL109W	YLR074C	-
YKL109W	YLR168C	-
YKL109W	YLR173W	-
YKL109W	YLR193C	-
YKL109W	YLR196W	-
YKL109W	YLR220W	-
YKL109W	YLR289W	-
YKL109W	YLR293C	-
YKL109W	YLR297W	-
YKL109W	YLR335W	-
YKL109W	YML042W	-
YKL109W	YML087C	-
YKL109W	YML119W	-
YKL109W	YMR049C	-
YKL109W	YMR074C	-
YKL109W	YMR229C	-
YKL109W	YMR241W	-
YKL109W	YMR280C	-
YKL109W	YMR281W	-
YKL109W	YNL048W	-
YKL109W	YNL051W	-
YKL109W	YNL061W	-
YKL109W	YNL068C	-
YKL109W	YNL110C	-
YKL109W	YNL132W	-
YKL109W	YNL175C	-
YKL109W	YNL336W	-
YKL109W	YNL339C	-
YKL109W	YOL076W	-
YKL109W	YOL096C	-
YKL109W	YOR046C	-
YKL109W	YOR064C	-
YKL109W	YOR187W	-
YKL109W	YOR206W	-
YKL109W	YOR252W	-
YKL109W	YOR256C	-
YKL109W	YOR258W	-
YKL109W	YOR272W	-
YKL109W	YOR310C	-
YKL109W	YOR324C	-
YKL109W	YOR375C	-
YKL109W	YPL024W	-
YKL109W	YPL026C	-
YKL109W	YPL043W	-
YKL109W	YPL078C	-
YKL109W	YPL177C	-
YKL109W	YPL262W	-
YKL109W	YPL263C	-
YKL109W	YPL270W	-
YKL109W	YPL272C	-
YKL109W	YPR062W	-
YKL109W	YPR186C	-
YKL109W	YPR187W	-
YKL109W	YPR189W	-
YKL109W	YPR190C	-
YKL112W	YAL016W	-
YKL112W	YAL038W	-
YKL112W	YAL053W	-
YKL112W	YBL005W	-
YKL112W	YBL050W	-
YKL112W	YBL066C	-
YKL112W	YBL079W	-
YKL112W	YBL080C	-
YKL112W	YBR077C	-
YKL112W	YBR101C	-
YKL112W	YBR109C	-
YKL112W	YBR110W	-
YKL112W	YBR198C	-
YKL112W	YBR218C	-
YKL112W	YBR283C	-
YKL112W	YBR284W	-
YKL112W	YCL045C	-
YKL112W	YCR053W	-
YKL112W	YDL046W	-
YKL112W	YDL047W	-
YKL112W	YDL051W	-
YKL112W	YDL070W	-
YKL112W	YDL072C	-
YKL112W	YDL195W	-
YKL112W	YDL197C	-
YKL112W	YDR041W	-
YKL112W	YDR195W	-
YKL112W	YDR222W	-
YKL112W	YDR280W	-
YKL112W	YDR328C	-
YKL112W	YDR346C	-
YKL112W	YDR408C	-
YKL112W	YDR462W	-
YKL112W	YDR463W	-
YKL112W	YEL037C	-
YKL112W	YER007C-A	-
YKL112W	YER119C	-
YKL112W	YER120W	-
YKL112W	YFL037W	-
YKL112W	YFL038C	-
YKL112W	YFL047W	-
YKL112W	YFR031C	-
YKL112W	YGL011C	-
YKL112W	YGL022W	-
YKL112W	YGL023C	-
YKL112W	YGL105W	-
YKL112W	YGL172W	-
YKL112W	YGR012W	-
YKL112W	YGR103W	-
YKL112W	YGR202C	-
YKL112W	YGR204W	-
YKL112W	YGR231C	-
YKL112W	YHL002W	-
YKL112W	YHL003C	-
YKL112W	YHR019C	-
YKL112W	YHR041C	-
YKL112W	YHR042W	-
YKL112W	YHR064C	-
YKL112W	YHR071W	-
YKL112W	YHR072W-A	-
YKL112W	YHR115C	-
YKL112W	YHR116W	-
YKL112W	YHR117W	-
YKL112W	YHR199C	-
YKL112W	YHR200W	-
YKL112W	YIL035C	-
YKL112W	YIL128W	-
YKL112W	YIL129C	-
YKL112W	YIL134W	-
YKL112W	YIL135C	-
YKL112W	YJL003W	-
YKL112W	YJL053W	-
YKL112W	YJL055W	-
YKL112W	YJL062W	-
YKL112W	YJL062W-A	-
YKL112W	YJL204C	-
YKL112W	YJR047C	-
YKL112W	YJR048W	-
YKL112W	YJR064W	-
YKL112W	YJR119C	-
YKL112W	YJR121W	-
YKL112W	YKL017C	-
YKL112W	YKL028W	-
YKL112W	YKL048C	-
YKL112W	YKL172W	-
YKL112W	YKL175W	-
YKL112W	YKL176C	-
YKL112W	YKL182W	-
YKL112W	YKL190W	-
YKL112W	YKR029C	-
YKL112W	YKR030W	-
YKL112W	YKR059W	-
YKL112W	YKR060W	-
YKL112W	YKR072C	-
YKL112W	YKR081C	-
YKL112W	YLL033W	-
YKL112W	YLR095C	-
YKL112W	YLR096W	-
YKL112W	YLR175W	-
YKL112W	YLR178C	-
YKL112W	YLR179C	-
YKL112W	YLR180W	-
YKL112W	YLR257W	-
YKL112W	YML013W	-
YKL112W	YMR197C	-
YKL112W	YMR198W	-
YKL112W	YMR217W	-
YKL112W	YMR235C	-
YKL112W	YMR237W	-
YKL112W	YNL036W	-
YKL112W	YNL118C	-
YKL112W	YNL119W	-
YKL112W	YNL121C	-
YKL112W	YNL189W	-
YKL112W	YNL243W	-
YKL112W	YNL244C	-
YKL112W	YNL245C	-
YKL112W	YNL250W	-
YKL112W	YNL251C	-
YKL112W	YNL321W	-
YKL112W	YNR035C	-
YKL112W	YNR036C	-
YKL112W	YNR038W	-
YKL112W	YNR047W	-
YKL112W	YOL058W	-
YKL112W	YOL068C	-
YKL112W	YOL076W	-
YKL112W	YOL077C	-
YKL112W	YOL115W	-
YKL112W	YOL116W	-
YKL112W	YOR057W	-
YKL112W	YOR098C	-
YKL112W	YOR099W	-
YKL112W	YOR117W	-
YKL112W	YOR167C	-
YKL112W	YOR168W	-
YKL112W	YOR231W	-
YKL112W	YOR327C	-
YKL112W	YOR337W	-
YKL112W	YPL050C	-
YKL112W	YPL159C	-
YKL112W	YPL243W	-
YKL112W	YPL244C	-
YKL112W	YPR128C	-
YKL112W	YPR129W	-
YKL112W	YPR178W	-
YKL185W	YDR077W	-
YKL185W	YER092W	-
YKL185W	YGR189C	-
YKL185W	YGR191W	-
YKL185W	YIL122W	-
YKL185W	YIL140W	-
YKL185W	YKL060C	-
YKL185W	YKL103C	-
YKL185W	YNL301C	-
YKR034W	YBL058W	-
YKR034W	YBL059W	-
YKR034W	YDR123C	-
YKR034W	YDR126W	-
YKR034W	YER189W	-
YKR034W	YER190W	-
YKR034W	YNL336W	-
YKR034W	YNL339C	-
YKR099W	YAL046C	-
YKR099W	YAL047C	-
YKR099W	YBL027W	-
YKR099W	YBL038W	-
YKR099W	YBL063W	-
YKR099W	YBR013C	-
YKR099W	YBR031W	-
YKR099W	YBR084C-A	-
YKR099W	YBR143C	-
YKR099W	YCL051W	-
YKR099W	YCL057C-A	-
YKR099W	YCR031C	-
YKR099W	YDL061C	-
YKR099W	YDL083C	-
YKR099W	YDL167C	-
YKR099W	YDL197C	-
YKR099W	YDR021W	-
YKR099W	YDR025W	-
YKR099W	YDR064W	-
YKR099W	YDR120C	-
YKR099W	YDR150W	-
YKR099W	YDR158W	-
YKR099W	YDR237W	-
YKR099W	YDR337W	-
YKR099W	YDR393W	-
YKR099W	YDR407C	-
YKR099W	YDR409W	-
YKR099W	YDR418W	-
YKR099W	YDR494W	-
YKR099W	YDR495C	-
YKR099W	YDR500C	-
YKR099W	YDR532C	-
YKR099W	YEL026W	-
YKR099W	YEL061C	-
YKR099W	YER050C	-
YKR099W	YER074W	-
YKR099W	YGL076C	-
YKR099W	YGL137W	-
YKR099W	YGR095C	-
YKR099W	YGR118W	-
YKR099W	YGR185C	-
YKR099W	YGR202C	-
YKR099W	YGR218W	-
YKR099W	YGR285C	-
YKR099W	YHL004W	-
YKR099W	YHL047C	-
YKR099W	YHR038W	-
YKR099W	YHR172W	-
YKR099W	YIL004C	-
YKR099W	YIL133C	-
