TF	Target	Sign
YDR501W	YBL011W	-
YDR501W	YBL019W	-
YDR501W	YBL020W	-
YDR501W	YBL025W	-
YDR501W	YBL026W	-
YDR501W	YBL034C	-
YDR501W	YBL045C	-
YDR501W	YBL085W	-
YDR501W	YBL099W	-
YDR501W	YBR007C	-
YDR501W	YBR042C	-
YDR501W	YBR064W	-
YDR501W	YBR072W	-
YDR501W	YBR073W	-
YDR501W	YBR094W	-
YDR501W	YBR103W	-
YDR501W	YBR104W	-
YDR501W	YBR137W	-
YDR501W	YBR149W	-
YDR501W	YBR161W	-
YDR501W	YBR171W	-
YDR501W	YBR187W	-
YDR501W	YBR208C	-
YDR501W	YBR221C	-
YDR501W	YBR229C	-
YDR501W	YBR261C	-
YDR501W	YBR273C	-
YDR501W	YBR285W	-
YDR501W	YBR286W	-
YDR501W	YBR287W	-
YDR501W	YBR293W	-
YDR501W	YBR294W	-
YDR501W	YCL032W	-
YDR501W	YCL046W	-
YDR501W	YCR025C	-
YDR501W	YCR030C	-
YDR501W	YCR036W	-
YDR501W	YCR066W	-
YDR501W	YDL070W	-
YDR501W	YDL082W	-
YDR501W	YDL083C	-
YDR501W	YDL089W	-
YDR501W	YDL090C	-
YDR501W	YDL095W	-
YDR501W	YDL107W	-
YDR501W	YDL112W	-
YDR501W	YDL113C	-
YDR501W	YDL114W	-
YDR501W	YDL120W	-
YDR501W	YDL128W	-
YDR501W	YDL141W	-
YDR501W	YDL142C	-
YDR501W	YDL143W	-
YDR501W	YDL149W	-
YDR501W	YDL150W	-
YDR501W	YDL160C	-
YDR501W	YDL175C	-
YDR501W	YDL176W	-
YDR501W	YDL177C	-
YDR501W	YDL191W	-
YDR501W	YDL196W	-
YDR501W	YDL197C	-
YDR501W	YDL210W	-
YDR501W	YDL211C	-
YDR501W	YDL216C	-
YDR501W	YDL218W	-
YDR501W	YDL225W	-
YDR501W	YDL227C	-
YDR501W	YDL231C	-
YDR501W	YDR004W	-
YDR501W	YDR030C	-
YDR501W	YDR031W	-
YDR501W	YDR037W	-
YDR501W	YDR062W	-
YDR501W	YDR063W	-
YDR501W	YDR077W	-
YDR501W	YDR110W	-
YDR501W	YDR112W	-
YDR501W	YDR147W	-
YDR501W	YDR167W	-
YDR501W	YDR168W	-
YDR501W	YDR183W	-
YDR501W	YDR185C	-
YDR501W	YDR214W	-
YDR501W	YDR219C	-
YDR501W	YDR228C	-
YDR501W	YDR229W	-
YDR501W	YDR234W	-
YDR501W	YDR235W	-
YDR501W	YDR265W	-
YDR501W	YDR286C	-
YDR501W	YDR287W	-
YDR501W	YDR298C	-
YDR501W	YDR300C	-
YDR501W	YDR301W	-
YDR501W	YDR303C	-
YDR501W	YDR311W	-
YDR501W	YDR312W	-
YDR501W	YDR328C	-
YDR501W	YDR378C	-
YDR501W	YDR379W	-
YDR501W	YDR381W	-
YDR501W	YDR404C	-
YDR501W	YDR415C	-
YDR501W	YDR473C	-
YDR501W	YDR525W-A	-
YDR501W	YDR529C	-
YDR501W	YDR544C	-
YDR501W	YDR545W	-
YDR501W	YEL008W	-
YDR501W	YEL029C	-
YDR501W	YEL058W	-
YDR501W	YEL059W	-
YDR501W	YEL073C	-
YDR501W	YER006W	-
YDR501W	YER007W	-
YDR501W	YER025W	-
YDR501W	YER032W	-
YDR501W	YER034W	-
YDR501W	YER035W	-
YDR501W	YER039C-A	-
YDR501W	YER044C	-
YDR501W	YER046W	-
YDR501W	YER060W-A	-
YDR501W	YER061C	-
YDR501W	YER082C	-
YDR501W	YER085C	-
YDR501W	YER090W	-
YDR501W	YER099C	-
YDR501W	YER100W	-
YDR501W	YER101C	-
YDR501W	YER102W	-
YDR501W	YER103W	-
YDR501W	YER104W	-
YDR501W	YER135C	-
YDR501W	YER136W	-
YDR501W	YER140W	-
YDR501W	YER157W	-
YDR501W	YER162C	-
YDR501W	YER178W	-
YDR501W	YER179W	-
YDR501W	YFL011W	-
YDR501W	YFL012W	-
YDR501W	YFL034C-A	-
YDR501W	YFL034W	-
YDR501W	YFL047W	-
YDR501W	YFL060C	-
YDR501W	YFR029W	-
YDR501W	YFR030W	-
YDR501W	YFR048W	-
YDR501W	YFR049W	-
YDR501W	YFR055W	-
YDR501W	YFR057W	-
YDR501W	YGL050W	-
YDR501W	YGL051W	-
YDR501W	YGL067W	-
YDR501W	YGL113W	-
YDR501W	YGL114W	-
YDR501W	YGL147C	-
YDR501W	YGL159W	-
YDR501W	YGL160W	-
YDR501W	YGL186C	-
YDR501W	YGL191W	-
YDR501W	YGL195W	-
YDR501W	YGL196W	-
YDR501W	YGL206C	-
YDR501W	YGL263W	-
YDR501W	YGR009C	-
YDR501W	YGR036C	-
YDR501W	YGR045C	-
YDR501W	YGR048W	-
YDR501W	YGR049W	-
YDR501W	YGR069W	-
YDR501W	YGR070W	-
YDR501W	YGR083C	-
YDR501W	YGR098C	-
YDR501W	YGR099W	-
YDR501W	YGR111W	-
YDR501W	YGR112W	-
YDR501W	YGR120C	-
YDR501W	YGR147C	-
YDR501W	YGR156W	-
YDR501W	YGR157W	-
YDR501W	YGR158C	-
YDR501W	YGR197C	-
YDR501W	YGR198W	-
YDR501W	YGR214W	-
YDR501W	YGR246C	-
YDR501W	YGR247W	-
YDR501W	YGR248W	-
YDR501W	YGR258C	-
YDR501W	YGR261C	-
YDR501W	YHL009W-A	-
YDR501W	YHL012W	-
YDR501W	YHL017W	-
YDR501W	YHL018W	-
YDR501W	YHL024W	-
YDR501W	YHL025W	-
YDR501W	YHL049C	-
YDR501W	YHR001W-A	-
YDR501W	YHR002W	-
YDR501W	YHR042W	-
YDR501W	YHR058C	-
YDR501W	YHR059W	-
YDR501W	YHR073W	-
YDR501W	YHR079C-A	-
YDR501W	YHR106W	-
YDR501W	YHR109W	-
YDR501W	YHR115C	-
YDR501W	YHR118C	-
YDR501W	YHR136C	-
YDR501W	YHR137W	-
YDR501W	YHR143W-A	-
YDR501W	YHR147C	-
YDR501W	YHR148W	-
YDR501W	YHR184W	-
YDR501W	YIL001W	-
YDR501W	YIL019W	-
YDR501W	YIL020C	-
YDR501W	YIL021W	-
YDR501W	YIL024C	-
YDR501W	YIL032C	-
YDR501W	YIL048W	-
YDR501W	YIL049W	-
YDR501W	YIL092W	-
YDR501W	YIL108W	-
YDR501W	YIL123W	-
YDR501W	YIL130W	-
YDR501W	YIL134W	-
YDR501W	YIL135C	-
YDR501W	YIR005W	-
YDR501W	YIR031C	-
YDR501W	YIR036C	-
YDR501W	YIR037W	-
YDR501W	YJL001W	-
YDR501W	YJL030W	-
YDR501W	YJL031C	-
YDR501W	YJL049W	-
YDR501W	YJL050W	-
YDR501W	YJL060W	-
YDR501W	YJL071W	-
YDR501W	YJL174W	-
YDR501W	YJL175W	-
YDR501W	YJR041C	-
YDR501W	YJR042W	-
YDR501W	YJR157W	-
YDR501W	YKL086W	-
YDR501W	YKL087C	-
YDR501W	YKL108W	-
YDR501W	YKR067W	-
YDR501W	YLL066C	-
YDR501W	YLL067C	-
YDR501W	YLR035C-A	-
YDR501W	YLR038C	-
YDR501W	YLR079W	-
YDR501W	YLR085C	-
YDR501W	YLR089C	-
YDR501W	YLR090W	-
YDR501W	YLR114C	-
YDR501W	YLR115W	-
YDR501W	YLR214W	-
YDR501W	YLR272C	-
YDR501W	YLR446W	-
YDR501W	YML001W	-
YDR501W	YML095C	-
YDR501W	YML132W	-
YDR501W	YML133C	-
YDR501W	YMR020W	-
YDR501W	YMR110C	-
YDR501W	YMR230W	-
YDR501W	YMR231W	-
YDR501W	YMR255W	-
YDR501W	YMR256C	-
YDR501W	YNL084C	-
YDR501W	YNL092W	-
YDR501W	YNL112W	-
YDR501W	YNL113W	-
YDR501W	YNL122C	-
YDR501W	YNL152W	-
YDR501W	YNL256W	-
YDR501W	YNL261W	-
YDR501W	YNL262W	-
YDR501W	YNL284C-A	-
YDR501W	YNL292W	-
YDR501W	YNL336W	-
YDR501W	YNL337W	-
YDR501W	YNL338W	-
YDR501W	YNL339C	-
YDR501W	YNR010W	-
YDR501W	YNR039C	-
YDR501W	YNR040W	-
YDR501W	YNR048W	-
YDR501W	YNR057C	-
YDR501W	YNR058W	-
YDR501W	YNR061C	-
YDR501W	YOL044W	-
YDR501W	YOL069W	-
YDR501W	YOL137W	-
YDR501W	YOL139C	-
YDR501W	YOL147C	-
YDR501W	YOL159C	-
YDR501W	YOL160W	-
YDR501W	YOL161C	-
YDR501W	YOR030W	-
YDR501W	YOR031W	-
YDR501W	YOR063W	-
YDR501W	YOR152C	-
YDR501W	YOR177C	-
YDR501W	YOR197W	-
YDR501W	YOR266W	-
YDR501W	YOR327C	-
YDR501W	YOR328W	-
YDR501W	YOR350C	-
YDR501W	YPL030W	-
YDR501W	YPL045W	-
YDR501W	YPL188W	-
YDR501W	YPL189W	-
YDR501W	YPL229W	-
YDR501W	YPL243W	-
YDR501W	YPL244C	-
YDR501W	YPL270W	-
YDR501W	YPR035W	-
YDR501W	YPR036W	-
YDR501W	YPR045C	-
YDR501W	YPR046W	-
YDR501W	YPR047W	-
YDR501W	YPR071W	-
YDR501W	YPR072W	-
YDR501W	YPR095C	-
YDR501W	YPR101W	-
YDR501W	YPR107C	-
YDR501W	YPR109W	-
YDR501W	YPR128C	-
YDR501W	YPR129W	-
YDR501W	YPR130C	-
YDR501W	YPR133C	-
YDR501W	YPR133W-A	-
YDR501W	YPR178W	-
YDR501W	YPR188C	-
YDR520C	YLR278C	-
YDR520C	YBR137W	+
YDR520C	YBR286W	-
YDR520C	YER036C	-
YDR520C	YER037W	-
YDR520C	YHR128W	+
YDR520C	YJR097W	-
YDR520C	YLR279W	-
YDR520C	YLR288C	-
YDR520C	YLR289W	-
YEL009C	YCR008W	-
YEL009C	YDL025C	+
YEL009C	YDR247W	-
YEL009C	YDR481C	+
YEL009C	YER089C	-
YEL009C	YGL059W	+
YEL009C	YGL180W	+
YEL009C	YHR071W	+
YEL009C	YNL154C	+
YEL009C	YNL183C	+
YEL009C	YPL141C	-
YEL009C	YPR111W	+
YEL009C	YBL103C	+
YEL009C	YBR112C	-
YEL009C	YCR097W	-
YEL009C	YDL170W	-
YEL009C	YDR034C	+
YEL009C	YER040W	+
YEL009C	YFL021W	+
YEL009C	YGR067C	-
YEL009C	YGR097W	-
YEL009C	YHL027W	+
YEL009C	YHR006W	+
YEL009C	YIL036W	+
YEL009C	YIR017C	+
YEL009C	YIR018W	-
YEL009C	YJL089W	+
YEL009C	YJR147W	+
YEL009C	YKL015W	+
YEL009C	YKL072W	-
YEL009C	YKL112W	+
YEL009C	YLR266C	-
YEL009C	YLR451W	+
YEL009C	YML076C	+
YEL009C	YML099C	+
YEL009C	YMR019W	+
YEL009C	YNL103W	-
YEL009C	YNL309W	-
YEL009C	YOR229W	+
YEL009C	YOR337W	+
YEL009C	YAL044C	-
YEL009C	YAL048C	+
YEL009C	YBL043W	-
YEL009C	YBL044W	-
YEL009C	YBL045C	-
YEL009C	YBL076C	+
YEL009C	YBL102W	+
YEL009C	YBR035C	+
YEL009C	YBR043C	+
YEL009C	YBR046C	+
YEL009C	YBR047W	+
YEL009C	YBR048W	-
YEL009C	YBR054W	-
YEL009C	YBR068C	-
YEL009C	YBR104W	-
YEL009C	YBR114W	-
YEL009C	YBR115C	+
YEL009C	YBR127C	-
YEL009C	YBR143C	-
YEL009C	YBR144C	-
YEL009C	YBR145W	+
YEL009C	YBR147W	+
YEL009C	YBR162C	-
YEL009C	YBR162W-A	-
YEL009C	YBR166C	+
YEL009C	YBR218C	+
YEL009C	YBR248C	+
YEL009C	YBR249C	+
YEL009C	YBR250W	+
YEL009C	YBR254C	+
YEL009C	YBR255W	+
YEL009C	YBR256C	+
YEL009C	YBR257W	+
YEL009C	YBR294W	+
YEL009C	YCL002C	-
YEL009C	YCL006C	-
YEL009C	YCL007C	-
YEL009C	YCL008C	+
YEL009C	YCL009C	+
YEL009C	YCL010C	-
YEL009C	YCL030C	+
YEL009C	YCR002C	-
YEL009C	YCR004C	-
YEL009C	YCR005C	-
YEL009C	YCR006C	-
YEL009C	YCR012W	+
YEL009C	YCR023C	+
YEL009C	YCR053W	+
YEL009C	YDL054C	-
YEL009C	YDL066W	+
YEL009C	YDL067C	+
YEL009C	YDL171C	+
YEL009C	YDL180W	+
YEL009C	YDL182W	+
YEL009C	YDL183C	+
YEL009C	YDL196W	+
YEL009C	YDL197C	-
YEL009C	YDL198C	+
YEL009C	YDR010C	-
YEL009C	YDR011W	+
YEL009C	YDR035W	+
YEL009C	YDR084C	-
YEL009C	YDR125C	-
YEL009C	YDR126W	+
YEL009C	YDR127W	+
YEL009C	YDR136C	-
YEL009C	YDR138W	+
YEL009C	YDR144C	-
YEL009C	YDR145W	-
YEL009C	YDR243C	-
YEL009C	YDR244W	+
YEL009C	YDR257C	-
YEL009C	YDR258C	-
YEL009C	YDR341C	+
YEL009C	YDR354W	+
YEL009C	YDR445C	-
YEL009C	YDR473C	-
YEL009C	YDR486C	-
YEL009C	YDR491C	-
YEL009C	YDR493W	+
YEL009C	YDR508C	-
YEL009C	YDR510W	-
YEL009C	YDR527W	+
YEL009C	YDR530C	+
YEL009C	YDR531W	+
YEL009C	YDR533C	-
YEL009C	YEL044W	-
YEL009C	YEL045C	+
YEL009C	YEL046C	+
YEL009C	YEL051W	+
YEL009C	YEL062W	+
YEL009C	YEL063C	+
YEL009C	YEL064C	+
YEL009C	YEL071W	-
YEL009C	YER001W	-
YEL009C	YER017C	+
YEL009C	YER024W	-
YEL009C	YER039C	+
YEL009C	YER052C	+
YEL009C	YER055C	+
YEL009C	YER057C	-
YEL009C	YER058W	-
YEL009C	YER061C	+
YEL009C	YER069W	+
YEL009C	YER073W	+
YEL009C	YER085C	-
YEL009C	YER086W	+
YEL009C	YER090W	+
YEL009C	YER091C	-
YEL009C	YER092W	+
YEL009C	YER175C	+
YEL009C	YER176W	+
YEL009C	YFL004W	+
YEL009C	YFL022C	-
YEL009C	YFL028C	-
YEL009C	YFR025C	+
YEL009C	YFR030W	-
YEL009C	YFR035C	-
YEL009C	YFR036W	+
YEL009C	YFR049W	-
YEL009C	YFR055W	-
YEL009C	YGL009C	-
YEL009C	YGL014W	+
YEL009C	YGL015C	+
YEL009C	YGL024W	-
YEL009C	YGL026C	+
YEL009C	YGL114W	+
YEL009C	YGL117W	+
YEL009C	YGL118C	-
YEL009C	YGL125W	-
YEL009C	YGL169W	+
YEL009C	YGL170C	-
YEL009C	YGL178W	+
YEL009C	YGL184C	-
YEL009C	YGL186C	+
YEL009C	YGL201C	-
YEL009C	YGL202W	+
YEL009C	YGL224C	+
YEL009C	YGL234W	+
YEL009C	YGL236C	+
YEL009C	YGR061C	+
YEL009C	YGR065C	+
YEL009C	YGR069W	-
YEL009C	YGR081C	+
YEL009C	YGR082W	-
YEL009C	YGR094W	+
YEL009C	YGR154C	+
YEL009C	YGR155W	+
YEL009C	YGR161C	+
YEL009C	YGR179C	-
YEL009C	YGR185C	+
YEL009C	YGR186W	-
YEL009C	YGR204W	+
YEL009C	YGR267C	+
YEL009C	YGR269W	-
YEL009C	YGR271C-A	-
YEL009C	YGR273C	+
YEL009C	YGR280C	-
YEL009C	YGR281W	-
YEL009C	YHL001W	-
YEL009C	YHR018C	+
YEL009C	YHR019C	+
YEL009C	YHR020W	-
YEL009C	YHR022C	+
YEL009C	YHR023W	-
YEL009C	YHR024C	+
YEL009C	YHR025W	+
YEL009C	YHR029C	+
YEL009C	YHR046C	-
YEL009C	YHR122W	+
YEL009C	YHR161C	+
YEL009C	YHR162W	+
YEL009C	YHR207C	-
YEL009C	YHR208W	-
YEL009C	YIL019W	+
YEL009C	YIL020C	+
YEL009C	YIL037C	-
YEL009C	YIL053W	+
YEL009C	YIL056W	+
YEL009C	YIL067C	-
YEL009C	YIL078W	+
YEL009C	YIL079C	+
YEL009C	YIL092W	+
YEL009C	YIL093C	-
YEL009C	YIL094C	-
YEL009C	YIL116W	+
YEL009C	YIL117C	-
YEL009C	YIL164C	+
YEL009C	YIL165C	+
YEL009C	YIR005W	-
YEL009C	YIR034C	+
YEL009C	YJL011C	-
YEL009C	YJL071W	+
YEL009C	YJL072C	+
YEL009C	YJL088W	+
YEL009C	YJL090C	-
YEL009C	YJL130C	+
YEL009C	YJL188C	-
YEL009C	YJL198W	-
YEL009C	YJL200C	+
YEL009C	YJL210W	-
YEL009C	YJL212C	+
YEL009C	YJR008W	-
YEL009C	YJR010W	-
YEL009C	YJR016C	+
YEL009C	YJR018W	-
YEL009C	YJR025C	+
YEL009C	YJR026W	+
YEL009C	YJR027W	-
YEL009C	YJR028W	+
YEL009C	YJR029W	-
YEL009C	YJR104C	+
YEL009C	YJR105W	+
YEL009C	YJR109C	+
YEL009C	YJR110W	+
YEL009C	YJR111C	+
YEL009C	YJR112W	-
YEL009C	YJR137C	+
YEL009C	YJR138W	+
YEL009C	YJR145C	-
YEL009C	YJR146W	-
YEL009C	YJR154W	+
YEL009C	YKL016C	-
YEL009C	YKL051W	+
YEL009C	YKL052C	-
YEL009C	YKL055C	+
YEL009C	YKL060C	-
YEL009C	YKL080W	-
YEL009C	YKL103C	+
YEL009C	YKL106W	+
YEL009C	YKL113C	-
YEL009C	YKL127W	+
YEL009C	YKL205W	-
YEL009C	YKL206C	+
YEL009C	YKL211C	+
YEL009C	YKR014C	+
YEL009C	YKR097W	-
YEL009C	YLL004W	-
YEL009C	YLL005C	-
YEL009C	YLL008W	-
YEL009C	YLL009C	-
YEL009C	YLL015W	-
YEL009C	YLL047W	-
YEL009C	YLL048C	+
YEL009C	YLL058W	-
YEL009C	YLL059C	-
YEL009C	YLR047C	-
YEL009C	YLR048W	+
YEL009C	YLR049C	-
YEL009C	YLR057W	-
YEL009C	YLR058C	-
YEL009C	YLR152C	+
YEL009C	YLR211C	+
YEL009C	YLR267W	-
YEL009C	YLR355C	-
YEL009C	YLR356W	-
YEL009C	YML098W	+
YEL009C	YML116W	+
YEL009C	YMR062C	+
YEL009C	YMR063W	+
YEL009C	YMR095C	+
YEL009C	YMR096W	+
YEL009C	YMR106C	-
YEL009C	YMR108W	+
YEL009C	YMR135C	-
YEL009C	YMR136W	-
YEL009C	YMR188C	-
YEL009C	YMR189W	-
YEL009C	YMR193C-A	-
YEL009C	YMR195W	-
YEL009C	YMR251W-A	+
YEL009C	YMR287C	-
YEL009C	YMR288W	+
YEL009C	YMR300C	+
YEL009C	YNL004W	+
YEL009C	YNL005C	-
YEL009C	YNL023C	+
YEL009C	YNL030W	-
YEL009C	YNL031C	-
YEL009C	YNL036W	+
YEL009C	YNL037C	-
YEL009C	YNL065W	-
YEL009C	YNL070W	-
YEL009C	YNL104C	+
YEL009C	YNL116W	+
YEL009C	YNL124W	-
YEL009C	YNL125C	-
YEL009C	YNL129W	+
YEL009C	YNL130C	-
YEL009C	YNL146W	-
YEL009C	YNL175C	+
YEL009C	YNL226W	+
YEL009C	YNL228W	+
YEL009C	YNL229C	+
YEL009C	YNL231C	-
YEL009C	YNL239W	+
YEL009C	YNL240C	+
YEL009C	YNL311C	+
YEL009C	YNR009W	+
YEL009C	YNR050C	+
YEL009C	YNR069C	+
YEL009C	YOL020W	-
YEL009C	YOL021C	+
YEL009C	YOL027C	+
YEL009C	YOL058W	+
YEL009C	YOL064C	+
YEL009C	YOL117W	-
YEL009C	YOL119C	+
YEL009C	YOL140W	+
YEL009C	YOL152W	-
YEL009C	YOR108W	-
YEL009C	YOR130C	+
YEL009C	YOR201C	+
YEL009C	YOR202W	-
YEL009C	YOR203W	+
YEL009C	YOR204W	+
YEL009C	YOR221C	-
YEL009C	YOR222W	+
YEL009C	YOR228C	-
YEL009C	YOR302W	+
YEL009C	YOR303W	+
YEL009C	YOR317W	+
YEL009C	YPL033C	+
YEL009C	YPL035C	-
YEL009C	YPL058C	-
YEL009C	YPL111W	+
YEL009C	YPL112C	-
YEL009C	YPL135W	+
YEL009C	YPL137C	+
YEL009C	YPL188W	+
YEL009C	YPL241C	+
YEL009C	YPL250C	+
YEL009C	YPL252C	+
YEL009C	YPL264C	+
YEL009C	YPL269W	-
YEL009C	YPL273W	+
YEL009C	YPR001W	+
YEL009C	YPR004C	-
YEL009C	YPR010C	-
YEL009C	YPR038W	-
YEL009C	YPR039W	-
YEL009C	YPR040W	+
YEL009C	YPR058W	+
YEL009C	YPR060C	-
YEL009C	YPR110C	+
YEL009C	YPR145W	+
YEL009C	YPR160W	-
YEL009C	YPR167C	+
YEL009C	YPR168W	-
YEL009C	YPR185W	+
YEL009C	YPR194C	+
YER028C	YDL214C	-
YER028C	YBR099C	+
YER028C	YBR229C	-
YER028C	YCR018C-A	-
YER028C	YCR019W	-
YER028C	YDL245C	-
YER028C	YDL246C	+
YER028C	YDR042C	-
YER028C	YEL070W	-
YER028C	YER189W	+
YER028C	YER190W	-
YER028C	YFR017C	+
YER028C	YHR033W	+
YER028C	YJL219W	+
YER028C	YJL221C	-
YER028C	YJR158W	+
YER028C	YLR011W	+
YER040W	YCL024W	-
YER040W	YDL236W	+
YER040W	YHR030C	+
YER040W	YJL006C	+
YER040W	YCL066W	+
YER040W	YCL067C	+
YER040W	YCR040W	+
YER040W	YCR065W	+
YER040W	YDL170W	+
YER040W	YEL009C	+
YER040W	YFL021W	+
YER040W	YGL254W	+
YER040W	YIL119C	+
YER040W	YIR033W	-
YER040W	YJL110C	+
YER040W	YKR034W	+
YER040W	YOR230W	+
YER040W	YAL040C	+
YER040W	YAL062W	+
YER040W	YAR009C	+
YER040W	YAR064W	+
YER040W	YBR043C	+
YER040W	YBR102C	+
YER040W	YBR103W	+
YER040W	YBR208C	+
YER040W	YCL025C	+
YER040W	YCL030C	+
YER040W	YCL063W	+
YER040W	YCL064C	+
YER040W	YCL065W	+
YER040W	YCR018C-A	+
YER040W	YCR019W	+
YER040W	YCR039C	+
YER040W	YCR041W	+
YER040W	YCR064C	+
YER040W	YDL066W	+
YER040W	YDL067C	+
YER040W	YDL171C	+
YER040W	YDL198C	+
YER040W	YDL210W	+
YER040W	YDL215C	+
YER040W	YDR030C	+
YER040W	YDR031W	+
YER040W	YDR040C	+
YER040W	YDR041W	+
YER040W	YDR077W	+
YER040W	YDR090C	+
YER040W	YDR210W	+
YER040W	YDR278C	-
YER040W	YDR372C	+
YER040W	YDR373W	+
YER040W	YDR508C	-
YER040W	YDR510W	+
YER040W	YDR522C	-
YER040W	YEL004W	+
YER040W	YEL005C	+
YER040W	YEL007W	+
YER040W	YEL008W	+
YER040W	YEL060C	+
YER040W	YEL062W	+
YER040W	YEL063C	+
YER040W	YER001W	-
YER040W	YER002W	+
YER040W	YER007C-A	+
YER040W	YER138C	+
YER040W	YER175C	+
YER040W	YER176W	+
YER040W	YER189W	+
YER040W	YER190W	+
YER040W	YFL022C	+
YER040W	YGL001C	+
YER040W	YGL007W	+
YER040W	YGL008C	+
YER040W	YGL195W	+
YER040W	YGL255W	+
YER040W	YGR019W	+
YER040W	YGR183C	+
YER040W	YGR234W	+
YER040W	YHL015W	-
YER040W	YHL016C	+
YER040W	YHL028W	+
YER040W	YHL029C	+
YER040W	YHR001W-A	+
YER040W	YHR007C	+
YER040W	YHR018C	+
YER040W	YHR029C	+
YER040W	YHR037W	+
YER040W	YHR051W	+
YER040W	YHR052W	-
YER040W	YHR193C	+
YER040W	YHR194W	+
YER040W	YIR005W	+
YER040W	YIR027C	+
YER040W	YIR028W	+
YER040W	YIR029W	+
YER040W	YIR030C	+
YER040W	YIR031C	+
YER040W	YIR032C	+
YER040W	YJL023C	+
YER040W	YJL088W	+
YER040W	YJL148W	-
YER040W	YJL172W	+
YER040W	YJL173C	+
YER040W	YJR100C	+
YER040W	YJR109C	+
YER040W	YJR110W	+
YER040W	YJR148W	+
YER040W	YJR152W	+
YER040W	YKL096W-A	+
YER040W	YKL097C	+
YER040W	YKL103C	+
YER040W	YKR039W	+
YER040W	YKR040C	+
YER040W	YKR042W	+
YER040W	YKR092C	-
YER040W	YKR093W	+
YER040W	YLL015W	+
YER040W	YLL016W	+
YER040W	YLL025W	+
YER040W	YLL033W	+
YER040W	YLL034C	-
YER040W	YLR023C	+
YER040W	YLR047C	+
YER040W	YLR048W	-
YER040W	YLR089C	+
YER040W	YLR090W	+
YER040W	YLR130C	+
YER040W	YLR142W	+
YER040W	YLR153C	+
YER040W	YLR257W	+
YER040W	YLR439W	+
YER040W	YLR463C	+
YER040W	YLR465C	+
YER040W	YLR467W	+
YER040W	YMR017W	+
YER040W	YMR088C	+
YER040W	YMR193W	-
YER040W	YNL141W	-
YER040W	YNL142W	+
YER040W	YNL143C	-
YER040W	YNL145W	+
YER040W	YNR006W	+
YER040W	YNR018W	+
YER040W	YNR068C	+
YER040W	YOL058W	+
YER040W	YOL109W	-
YER040W	YOL117W	+
YER040W	YOL118C	+
YER040W	YOL119C	+
YER040W	YOL159C	+
YER040W	YOR102W	-
YER040W	YOR221C	+
YER040W	YOR315W	+
YER040W	YOR348C	+
YER040W	YOR375C	+
YER040W	YOR376W	-
YER040W	YPL056C	+
YER040W	YPL111W	+
YER040W	YPL265W	+
YER040W	YPR035W	+
YER040W	YPR038W	+
YER040W	YPR039W	+
YER040W	YPR040W	+
YER040W	YPR144C	+
YER040W	YPR145W	+
YER040W	YPR194C	+
YER040W	YPR195C	+
YER045C	YDR332W	-
YER045C	YPL078C	+
YER051W	YEL015W	+
YER051W	YEL016C	+
YER051W	YFR007W	+
YER051W	YFR023W	+
YER051W	YJL145W	+
YER051W	YJL193W	+
YER051W	YJL195C	+
YER051W	YJR154W	+
YER051W	YKL167C	+
YER051W	YLR452C	+
YER051W	YMR126C	+
YER051W	YNL076W	+
YER068W	YBR276C	+
YER068W	YBR107C	+
YER068W	YBR108W	+
YER068W	YBR130C	+
YER068W	YBR131W	+
YER068W	YBR258C	+
YER068W	YBR259W	+
YER068W	YBR278W	+
YER068W	YCR018C-A	+
YER068W	YCR019W	+
YER068W	YCR105W	+
YER068W	YCR107W	+
YER068W	YDL154W	+
YER068W	YDR070C	+
YER068W	YDR119W	+
YER068W	YDR279W	+
YER068W	YFR007W	+
YER068W	YFR039C	+
YER068W	YFR040W	+
YER068W	YGR166W	+
YER068W	YHR156C	+
YER068W	YHR157W	+
YER068W	YJL023C	+
YER068W	YKL134C	+
YER068W	YNL250W	+
YER088C	YDL146W	+
YER108C	YAR050W	+
YER108C	YIR019C	+
YER111C	YDL047W	+
YER111C	YDL127W	+
YER111C	YDR507C	-
YER111C	YGL179C	+
YER111C	YGR052W	-
YER111C	YGR109C	+
YER111C	YJL187C	+
YER111C	YKL101W	+
YER111C	YNL289W	+
YER111C	YNL298W	+
YER111C	YOL113W	+
YER111C	YPL026C	+
YER111C	YPL256C	+
YER111C	YPR119W	+
YER111C	YPR120C	+
YER111C	YBR112C	+
YER111C	YCR065W	+
YER111C	YDR451C	+
YER111C	YDR501W	-
YER111C	YGR249W	+
YER111C	YJR147W	+
YER111C	YKL043W	+
YER111C	YKL109W	+
YER111C	YKR077W	+
YER111C	YLR256W	+
YER111C	YML027W	+
YER111C	YMR016C	+
YER111C	YMR070W	+
YER111C	YOR140W	+
YER111C	YOR344C	+
YER111C	YOR372C	+
YER111C	YPL230W	+
YER111C	YPR009W	+
YER111C	YBL002W	+
YER111C	YBL003C	+
YER111C	YBL029W	+
YER111C	YBR009C	+
YER111C	YBR010W	+
YER111C	YBR069C	-
YER111C	YBR070C	-
YER111C	YBR071W	+
YER111C	YBR077C	+
YER111C	YBR078W	+
YER111C	YBR088C	+
YER111C	YBR114W	+
YER111C	YBR161W	+
YER111C	YBR162C	+
YER111C	YBR162W-A	+
YER111C	YBR163W	+
YER111C	YCL054W	+
YER111C	YCR064C	+
YER111C	YDL003W	+
YER111C	YDL055C	+
YER111C	YDL126C	+
YER111C	YDL185W	+
