kinase	substrate	marker	q	gps	biogrid	fasolo	parca	fiedler	EMAP	yeastkid	netphorest	networkin	networkin STRING	networkin_biogrid	activation	binding	catalysis	expression	inhibition	ptmod	reaction	undirected	ptacek	n_datasets	goldstandard1	goldstandard2	goldstandard3	goldstandard4
YAR018C	YDL048C	0.0641739213903544	1.04433748830403e-07	0.000214							0.163843	0.6377	0.1399	0.4774										4				
YAR018C	YDL056W	-0.00653881391068595	0.660992499244875	0.000222							0.188593	0.8688	0.1269	0.505										4				
YAR018C	YDL106C	-0.0298203976348288	0.0284211820301342	0.000194							0.156828	0.6174	0.2096	0.146										4				
YAR018C	YDL166C	0.0260884111823643	0.0619202414546668	0.000237							0.124254	0.5318	0.2062	0.1123										4				
YAR018C	YDL233W	-0.00291776691527762	0.739076167623162	0.000189							0.125533	0.5297	0.1304	0.5228										4				
YAR018C	YDR009W	0	0.783105134357029	0.000207							0.139925	0.5389	0.1402											3				
YAR018C	YDR026C	0.0177123687069001	0.259260955552302	0.000205							0.17447	0.6599	0.1269	0.065										4				
YAR018C	YDR034C	0.0131536113918496	0.440095782803763	0.000248							0.135639	0.5362	0.0814	0.5221										4				
YAR018C	YDR043C	-0.0298613604137208	0.0281536628062236	0.000236							0.137753	0.5375	0.2001	0.2062										4				
YAR018C	YDR049W	0.0361632066416989	0.00565278194258354	0.000207							0.151705	0.5551	0.1165	0.2622										4				
YAR018C	YDR081C	-0.0212476774663028	0.144828301497247	0.000224							0.150069	0.5455	0.0844	0.4518										4				
YAR018C	YDR146C	-0.0360096306039915	0.00589833323521854	0.000219						0.179598	0.154092	0.7084	0.291	0.6372								532		6				
YAR018C	YDR174W	0.00108621013442363	0.768400258579208	0.000168							0.205769	1.39	0.2427	0.3474										4				
YAR018C	YDR207C	-0.0472653899501223	0.000157617536394795	0.000220						0.179598	0.198728	1.1471	0.1312	0.3755										5				
YAR018C	YDR213W	0.0350671725678086	0.00766503974136431	0.000214							0.146443	0.5431	0.1307	0.3749								196		5				
YAR018C	YDR216W	-0.0213360194703816	0.14282631789324	0.000237						2.06912	0.185711	1.2028	0.43	0.8658										5				
YAR018C	YDR259C	-0.0330760917939028	0.0129936133365733	0.000210							0.14441	0.5811	0.2514	0.0695										4				
YAR018C	YDR266C	-0.00916411106380855	0.585018420613296	0.000206							0.194513	1.0518	0.0779	0.472										4				
YAR018C	YDR277C	0.00381748817770331	0.72233812676492	0.000210							0.143328	0.5411	0.1771	0.5392										4				
YAR018C	YDR310C	0.0145405108135989	0.384470157741396	0.000214							0.184197	0.7163	0.1404	0.5275										4				
YAR018C	YDR421W	0.00520019918424388	0.693279004196099	0.000208							0.134196	0.5352	0.1478	0.4677										4				
YAR018C	YDR423C	0	0.783105134357029	0.000185							0.162458	0.6324	0.1167											3				
YAR018C	YDR451C	-0.0178869068457535	0.252772584099379	0.000183							0.165359	0.6435	0.1133	0.4289										4				
YAR018C	YDR463W	-0.00469161200282788	0.704456848562272	0.000206							0.120445	0.5264	0.1259	0.2684										4				
YAR018C	YDR501W	-0.0177146269948571	0.259176600389769	0.000207							0.21002	1.4897	0.0879	0.5329										4				
YAR018C	YDR520C	0	0.783105134357029	0.000208							0.169026	0.6558	0.1424											3				
YAR018C	YEL009C	-0.00873270166100176	0.598665031324211	0.000180							0.199586	1.1639	0.1889	0.1153										4				
YAR018C	YER028C	0	0.783105134357029	0.000200							0.212939	1.6494	0.1354											3				
YAR018C	YER040W	-0.0318986837531035	0.0174463198683111	0.000196							0.234999	2.2511	0.1843	0.6067										4				
YAR018C	YER045C	0.0307781879259993	0.0228201083616694	0.000208							0.107319	0.5072	0.0723	0.5043										4				
YAR018C	YER068W	0.0249533110815458	0.0769835136271512	0.000196							0.166228	0.6468	0.1786	0.3745										4				
YAR018C	YER088C	-0.0496700785977758	6.37853166884047e-05	0.000203							0.203125	1.2159	0.1028	0.5378										4				
YAR018C	YER111C	-0.0214781310294267	0.139699181974037	0.000210							0.206624	1.3994	0.2164	0.5399										4				
YAR018C	YER130C	0	0.783105134357029	0.000244							0.210149	1.4941	0.1282											3				
YAR018C	YER161C	0.00998301744767416	0.557898334237446	0.000196							0.178404	0.6628	0.1634	0.1169										4				
YAR018C	YER169W	0.00785463758255727	0.625035124193431	0.000208							0.187055	0.8295	0.1243	0.5294										4				
YAR018C	YER184C	0	0.783105134357029	0.000217							0.172619	0.6585	0.0665											3				
YAR018C	YFL021W	-0.00469877992551523	0.704303340709901	0.000197							0.201689	1.198	0.1468	0.521										4				
YAR018C	YFL031W	0	0.783105134357029	0.000180							0.121407	0.527	0.1973											3				
YAR018C	YFL044C	0.0194055044912686	0.199396789131939	0.000210							0.118943	0.5254	0.197	0.3155										4				
YAR018C	YFL052W	0	0.783105134357029	0.000210							0.19891	1.1507	0.0434											3				
YAR018C	YFR034C	-0.0146752031385632	0.37902458364941	0.000218							0.181557	0.6763	0.2137	0.5078										4				
YAR018C	YGL013C	0.00587077037215547	0.677634542058476	0.000206							0.16764	0.7161	0.2687	0.5577										4				
YAR018C	YGL035C	0.0288644510425954	0.0350970352572417	0.000239							0.188585	0.8687	0.1982	0.6563										4				
YAR018C	YGL071W	-0.00826419740655675	0.612971406582152	0.000226							0.203545	1.3124	0.2539	0.6568										4				
YAR018C	YGL073W	-0.0257203863181061	0.066500164622635	0.000220							0.186464	0.8527	0.2572	0.5788										4				
YAR018C	YGL096W	-0.00627379988441476	0.667722523335829	0.000192							0.173881	0.6594	0.079	0.4233										4				
YAR018C	YGL131C	0.00294256014291073	0.738636597800832	0.000218						-0.217601	0.213837	1.7057	0.1234	0.5303								239		6	0	0		
YAR018C	YGL162W	-0.0329851839031117	0.0133025079814014	0.000179							0.14629	0.6603	0.3021	0.5847										4				
YAR018C	YGL166W	0	0.783105134357029	0.000199							0.173758	0.6593	0.1496											3				
YAR018C	YGL181W	-0.00151083954818826	0.762131953328225	0.000182							0.20843	1.5766	0.269	0.7268								202		5				
YAR018C	YGL197W	-0.0079380530110773	0.62261170557396	0.000214							0.23956	2.5343	0.1696	0.6498										4				
YAR018C	YGL209W	0	0.783105134357029	0.000184							0.194606	1.0528	0.0935											3				
YAR018C	YGL237C	-0.00876953874829451	0.597517389130357	0.000208							0.175438	0.6606	0.1179	0.5244										4				
YAR018C	YGL252C	0.00162253457902078	0.76043204449737	0.000201						0.179598	0.189867	0.8837	0.1416	0.1161										5				
YAR018C	YGL254W	0	0.783105134357029	0.000200							0.15753	0.6136	0.1283											3				
YAR018C	YGR044C	0	0.783105134357029	0.000247							0.115001	0.5229	0.096											3				
YAR018C	YGR067C	0.0358325802281184	0.00619969303396619	0.000200							0.184717	0.7414	0.0838	0.4386										4				
YAR018C	YGR089W	0.0111026265221554	0.51839649474759	0.000237							0.193685	1.0425	0.1224	0.1321								209		5				
YAR018C	YGR097W	0.0096277840946488	0.569854906143158	0.000216							0.14027	0.5777	0.2508	0.5777										4				
YAR018C	YGR249W	0	0.783105134357029	0.000188							0.161945	0.6304	0.0982											3				
YAR018C	YHL009C	-0.00545309106568089	0.687501766562303	0.000184							0.116036	0.5481	0.2341	0.4436										4				
YAR018C	YHL020C	0.0094945062772412	0.574265438487724	0.000215							0.158484	0.6172	0.1264	0.5247										4				
YAR018C	YHL027W	-0.0162719157490146	0.314869053931865	0.000215							0.161641	0.7582	0.2976	0.4522										4				
YAR018C	YHR006W	0.0101109905252586	0.553520552405386	0.000237							0.141278	0.5398	0.0844	0.2577										4				
YAR018C	YHR084W	-0.0539274772160767	1.15451516305532e-05	0.000205							0.166202	0.6467	0.1491	0.5261										4				
YAR018C	YHR124W	0	0.783105134357029	0.000211							0.201461	1.1947	0.1913											3				
YAR018C	YHR178W	0	0.783105134357029	0.000197							0.161185	0.6275	0.1152											3				
YAR018C	YHR206W	-0.0305701464648206	0.0239368506068207	0.000202							0.158638	0.6315	0.2174	0.2616										4				
YAR018C	YIL036W	-0.00644763761577338	0.663327059859214	0.000226							0.147871	0.5441	0.1573	0.5353										4				
YAR018C	YIL101C	-0.0360994479681023	0.00575350454645462	0.000208							0.172208	0.6582	0.1152	0.3257										4				
YAR018C	YIL119C	-0.0291425869267579	0.0330718283816793	0.000211							0.126748	0.5304	0.147	0.2691										4				
YAR018C	YIL122W	0.0126977411315881	0.458028545368156	0.000220							0.174141	0.6596	0.1335	0.5328										4				
YAR018C	YIL128W	0.00754967704013415	0.633748501310086	0.000207							0.166505	0.6479	0.1341	0.4261										4				
YAR018C	YIL131C	0	0.783105134357029	0.000206							0.141305	0.5398	0.1482											3				
YAR018C	YIR017C	0	0.783105134357029	0.000176							0.11376	0.5221	0.1577											3				
YAR018C	YIR018W	0	0.783105134357029	0.000172							0.07051	0.3758	0.1133											3				
YAR018C	YIR023W	-0.0237984437202143	0.0948969169131911	0.000209							0.142062	0.5795	0.2514	0.507										4				
YAR018C	YIR033W	-0.0173299118762674	0.2736915951097	0.000214							0.193704	1.0427	0.1273	0.4962										4				
YAR018C	YJL056C	0.00765212300624802	0.630847053765469	0.000223							0.170183	0.6566	0.1055	0.3739										4				
YAR018C	YJL089W	0	0.783105134357029	0.000215							0.187447	0.8495	0.1504											3				
YAR018C	YJL103C	-0.0129073490209927	0.449812948532703	0.000185							0.158242	0.6163	0.0666	0.3322										4				
YAR018C	YJL110C	-0.00790338447088034	0.623620999453911	0.000189							0.216359	1.8545	0.2514	0.2877										4				
YAR018C	YJL127C	0	0.783105134357029	0.000187							0.139536	0.5387	0.1426											3				
YAR018C	YJL206C	0.00690715525141945	0.651355418055869	0.000250							0.205821	1.3154	0.1053											3				
YAR018C	YJR060W	-0.022292909118624	0.122772448767219	0.000202							0.106329	0.6185	0.3413	0.3297										4				
YAR018C	YJR094C	0.0333949566017899	0.0119596487909969	0.000236							0.189239	0.8763	0.1312	0.1118										4				
YAR018C	YJR127C	-0.0190367637460653	0.211801462517842	0.000241							0.204618	1.2473	0.092	0.5359										4				
YAR018C	YJR140C	0.00903292655404377	0.589215685976754	0.000209							0.166911	0.6494	0.1693	0.1154										4				
YAR018C	YKL005C	0.0295457918131186	0.030255118384879	0.000202							0.14834	0.5444	0.1234	0.5285										4				
YAR018C	YKL015W	-0.0189591317309457	0.214461425232718	0.000216							0.127441	0.5309	0.0717	0.5077										4				
YAR018C	YKL020C	-0.0541207402217643	1.06524701335247e-05	0.000226							0.170073	0.6566	0.1627	0.5337										4				
YAR018C	YKL032C	-0.0559477191644796	4.83163204120566e-06	0.000197							0.203946	1.2231	0.1195	0.1088										4				
YAR018C	YKL038W	-0.020538568579809	0.163823921760822	0.000222							0.169208	0.6559	0.1232	0.5326										4				
YAR018C	YKL043W	0	0.783105134357029	0.000219							0.118528	0.5251	0.1205											3				
YAR018C	YKL062W	-0.0142781498459011	0.395068165222719	0.000217							0.175576	0.6607	0.1483	0.5391										4				
YAR018C	YKL072W	-0.00227539061387686	0.750054565612102	0.000222							0.200796	1.185	0.1104	0.4735								198		5				
YAR018C	YKL109W	0.0357909420895759	0.00627210679037237	0.000203							0.152757	0.5761	0.1286	0.3771										4				
YAR018C	YKL112W	-0.0114972043492566	0.503867664709013	0.000222							0.115539	0.5232	0.1135	0.5232										4				
YAR018C	YKL185W	-0.0746256020932339	3.93702403557131e-10	0.000219							0.159674	0.6217	0.1477	0.5337										4				
YAR018C	YKR034W	-0.000438388020764265	0.777392516092898	0.000171							0.169478	0.6869	0.2341	0.407										4				
YAR018C	YKR064W	0	0.783105134357029	0.000204							0.166518	0.6479	0.1384											3				
YAR018C	YKR077W	0.0162778246478365	0.314634954371644	0.000183							0.167385	0.6512	0.1172	0.2584										4				
YAR018C	YKR099W	-0.00107489367598301	0.768563174709668	0.000224							0.168327	0.6548	0.134	0.4324										4				
YAR018C	YLR013W	-0.0245866641107021	0.0823129329913367	0.000183							0.104851	0.4997	0.0531	0.4997										4				
YAR018C	YLR014C	0.00600735691300286	0.674318713927902	0.000224							0.152921	0.5776	0.1059	0.3885										4				
YAR018C	YLR098C	-0.0264939391688937	0.0573453032381227	0.000188							0.17392	0.6595	0.1712	0.5253										4				
YAR018C	YLR131C	-0.0561093991290193	4.50456222890124e-06	0.000208							0.174473	0.6599	0.1397	0.5348								159		5				
YAR018C	YLR176C	-0.0133885632755517	0.430766845300932	0.000203							0.151077	0.5509	0.1556	0.5251										4				
YAR018C	YLR182W	-0.0053559800598617	0.689737664025393	0.000222							0.126938	0.5306	0.1563	0.3907										4				
YAR018C	YLR183C	-0.00967963774016069	0.568127726713583	0.000230							0.196432	1.1298	0.1289	0.5066										4				
YAR018C	YLR223C	0.0321361052530536	0.0164601795243089	0.000200							0.1625	0.7363	0.2866	0.6141										4				
YAR018C	YLR228C	0.0252484218956714	0.0728178651138437	0.000216							0.192387	0.979	0.1556	0.4234										4				
YAR018C	YLR256W	-0.0391598049533874	0.00236948359928709	0.000224							0.22491	1.9654	0.1421	0.404										4				
YAR018C	YLR278C	-0.023932644743477	0.0926453017341918	0.000245							0.186311	0.7796	0.1133	0.5263										4				
YAR018C	YLR403W	0.0181027550266073	0.244839374145866	0.000200							0.1801	0.6641	0.1317	0.3759										4				
YAR018C	YLR451W	-0.0160302824092337	0.324472727251947	0.000201							0.192912	1.0042	0.1395	0.4815										4				
YAR018C	YML007W	-0.00638711882433903	0.664865537238165	0.000211							0.126329	0.5302	0.169	0.5215										4				
YAR018C	YML027W	0.0143424026513545	0.392474289311298	0.000211							0.151594	0.5543	0.087	0.3765										4				
YAR018C	YML051W	-0.00527110890233578	0.691673935683695	0.000219							0.141371	0.5399	0.163	0.4679										4				
YAR018C	YML076C	0.00563641142680511	0.683221305956585	0.000215							0.189765	0.8825	0.074	0.4642										4				
YAR018C	YML081W	-0.0155413003340891	0.344058766273964	0.000229							0.201826	1.2	0.0871	0.2689										4				
YAR018C	YML099C	0	0.783105134357029	0.000196							0.184913	0.799	0.2514											3				
YAR018C	YML113W	-0.013776853771516	0.415245781778727	0.000192							0.110691	0.5175	0.1152	0.1148										4				
YAR018C	YMR016C	-0.0455598721620431	0.000291083177878957	0.000202							0.164782	0.6413	0.1405	0.5334										4				
YAR018C	YMR019W	-0.000438345194766005	0.777393088531727	0.000239							0.179895	0.6639	0.1157	0.2602										4				
YAR018C	YMR021C	0.00911338090915786	0.586646439663699	0.000190							0.130879	0.5331	0.0941	0.1103										4				
YAR018C	YMR037C	-0.0721462684728437	1.62208172106778e-09	0.000228							0.168098	0.6539	0.1685	0.6019										4				
YAR018C	YMR042W	0	0.783105134357029	0.000198							0.164829	0.6414	0.1408											3				
YAR018C	YMR043W	-0.00890090056957347	0.593398011312919	0.000219							0.137121	0.5371	0.1407	0.4416								254		5				
YAR018C	YMR053C	0.00587083365351103	0.677633016049706	0.000229							0.118208	0.5249	0.0815	0.4447										4				
YAR018C	YMR075W	-0.0127554755648676	0.45577102450148	0.000212							0.163544	0.6365	0.1234	0.5238										4				
YAR018C	YMR164C	0	0.783105134357029	0.000231							0.183334	0.6932	0.0985											3				
YAR018C	YMR172W	-0.0246067579309859	0.0820166685237136	0.000205							0.17892	0.6632	0.1688	0.2963										4				
YAR018C	YMR182C	0	0.783105134357029	0.000197							0.132412	0.5341	0.0968											3				
YAR018C	YMR280C	-0.0209980071129592	0.1507775018849	0.000204							0.168389	0.6551	0.1974	0.3143										4				
YAR018C	YNL027W	-0.0969791922903528	1.10202500150456e-13	0.000211							0.201681	1.1979	0.1734	0.6562										4				
YAR018C	YNL068C	-0.0131035727707032	0.442075545025373	0.000240							0.187459	0.8501	0.1556	0.5369										4				
YAR018C	YNL103W	-0.00683856200071389	0.653175136029476	0.000211							0.149644	0.5452	0.1999	0.4513										4				
YAR018C	YNL132W	-0.0167660432300503	0.295436987300673	0.000206							0.165041	0.7219	0.2757	0.4347										4				
YAR018C	YNL139C	-0.00975178981980423	0.565714058827772	0.000216							0.153519	0.5798	0.1567	0.2857										4				
YAR018C	YNL167C	-0.0589667832567118	1.24241649486886e-06	0.000225							0.147045	0.5435	0.1489	0.5435										4				
YAR018C	YNL199C	-0.0129268138800846	0.449047352170492	0.000210							0.17436	0.7042	0.248	0.6587										4				
YAR018C	YNL216W	-0.0358054726496995	0.00624676974508993	0.000207							0.180905	0.6647	0.1487	0.5167										4				
YAR018C	YNL257C	0.00114609539425378	0.767534593932395	0.000199							0.191677	0.9449	0.1456	0.2526										4				
YAR018C	YNL309W	-0.00384200358690646	0.721858878883537	0.000232							0.105765	0.5025	0.1234	0.4341										4				
YAR018C	YNL312W	-0.0201315828780214	0.176141702506213	0.000201							0.099062	0.482	0.1523	0.3483										4				
YAR018C	YNL314W	-0.00388085734985152	0.721096753169076	0.000249							0.162502	0.6326	0.1285	0.5295										4				
YAR018C	YNR054C	-0.0281315788127938	0.0410928865313995	0.000186							0.145915	0.6113	0.2763	0.1251										4				
YAR018C	YNR063W	0.00303401880240024	0.737004685858343	0.000206							0.180662	0.6645	0.058	0.3856										4				
YAR018C	YOL028C	0.00700106992998921	0.648845256878629	0.000195							0.127533	0.5309	0.1771	0.2825										4				
YAR018C	YOL067C	0.00301333366783104	0.737375210112182	0.000173							0.118933	0.5254	0.1505	0.3801										4				
YAR018C	YOL089C	-0.00299790773498496	0.737650981236174	0.000208						1.14167	0.198592	1.1452	0.0946	0.2288										5				
YAR018C	YOL108C	0	0.783105134357029	0.000191							0.109655	0.5144	0.1354											3				
YAR018C	YOL116W	-0.0180497942913372	0.246776289291616	0.000171						0.179598	0.133481	0.5348	0.1271	0.0687										5				
YAR018C	YOR028C	-0.0465503384382216	0.000203670975010647	0.000172							0.129453	0.5322	0.1287	0.3774										4				
YAR018C	YOR032C	0	0.783105134357029	0.000222							0.177425	0.6621	0.1033											3				
YAR018C	YOR038C	0.0074724765384234	0.635917813222232	0.000213							0.210192	1.8268	0.3219	0.5176								239		5				
YAR018C	YOR066W	-0.00922390759561014	0.583091533627536	0.000209							0.143462	0.5412	0.1186	0.3072										4				
YAR018C	YOR077W	-0.0519204531502415	2.60243851928725e-05	0.000175							0.109578	0.5141	0.1133	0.269										4				
YAR018C	YOR113W	0.0115427663290198	0.502171332378554	0.000217							0.172889	0.6587	0.1102	0.632										4				
YAR018C	YOR140W	-0.0282049292986783	0.0404631150837274	0.000221						-0.217601	0.165446	0.6438	0.1551	0.6438										5	0	0		
YAR018C	YOR162C	-0.0164797225138816	0.306659835025879	0.000226							0.163855	0.6377	0.1125	0.1114										4				
YAR018C	YOR229W	0.00101420015820925	0.769433335805811	0.000223							0.187481	0.8512	0.1029	0.8512										4				
YAR018C	YOR230W	-0.0109555243927395	0.523735953021814	0.000207							0.14829	0.5443	0.1118	0.3104										4				
YAR018C	YOR298C-A	-0.0185715330333643	0.227982405791406	0.000185							0.113445	0.5219	0.1681	0.4664										4				
YAR018C	YOR337W	-0.0374571863094142	0.00392531890129433	0.000209							0.158646	0.6178	0.0585	0.0851										4				
YAR018C	YOR344C	0.0434889118634267	0.000592350330788567	0.000202							0.139427	0.5386	0.1135	0.2692										4				
YAR018C	YOR358W	-0.0184899439966858	0.230877900969764	0.000190							0.108898	0.5121	0.1286	0.1769										4				
YAR018C	YOR363C	-0.00967801984173703	0.568181711268255	0.000229							0.149132	0.5449	0.1962	0.5449										4				
YAR018C	YOR372C	-0.00254039410353829	0.745620301157125	0.000230							0.211346	1.5531	0.1451	0.5228								353		5				
YAR018C	YOR380W	0	0.783105134357029	0.000247							0.156231	0.6086	0.0951											3				
YAR018C	YPL038W	0.00233009786534383	0.749149872096687	0.000176							0.19319	1.0185	0.1771	0.2964										4				
YAR018C	YPL049C	-0.0252784902490345	0.0723999679804649	0.000200							0.168803	0.6556	0.1444	0.5249										4				
YAR018C	YPL075W	-0.0101909433296546	0.550766865086997	0.000222							0.1769	0.6876	0.2289	0.2782										4				
