KP_reg	p.value	estimate	sign	KP
YGR092W	3.20383704070124e-08	0.00942327033066994	-1	YAR018C
YGR109C	3.79151860379255e-09	0.0138449520042853	-1	YAR018C
YGR123C	1.76145078136241e-09	0.0102259607170505	-1	YAR018C
YGR188C	5.46682078833323e-08	0.0093477859530818	-1	YAR018C
YGR203W	2.03470045631623e-10	0.0108929507106726	-1	YAR018C
YGR262C	3.5932466046745e-06	0.0363337156869921	1	YAR018C
YHL007C	4.5853812473447e-10	0.0105673291659281	-1	YAR018C
YHR004C	7.82922656804894e-09	0.0103155540386186	-1	YAR018C
YHR030C	4.57501119314801e-12	0.0121663718534186	-1	YAR018C
YHR071W	2.90627362569432e-07	0.00885687008665975	-1	YAR018C
YHR076W	1.10390603448089e-09	0.0106681384637405	-1	YAR018C
YHR079C	9.16696095531597e-10	0.0156189154687621	-1	YAR018C
YHR082C	8.78010608306137e-09	0.0100479362918587	-1	YAR018C
YHR135C	3.34280505489963e-09	0.0102816797639134	-1	YAR018C
YIL035C	9.89471436365832e-10	0.0102296729602275	-1	YAR018C
YIL042C	1.95819917798435e-13	0.0159124579584744	1	YAR018C
YIL095W	1.40273540919976e-09	0.0107627416669973	-1	YAR018C
YIL113W	5.38602154230217e-11	0.0117751168868951	1	YAR018C
YIR026C	3.32905372256641e-08	0.00934283328201881	-1	YAR018C
YJL057C	4.43422242664109e-15	0.0172066249426658	-1	YAR018C
YJL095W	7.9201583271045e-12	0.0135261519579999	-1	YAR018C
YJL106W	8.9563573438414e-10	0.0110609148836937	-1	YAR018C
YJL128C	5.01870143987389e-14	0.0140603603992558	-1	YAR018C
YJL141C	1.21682551754157e-12	0.0158485099397664	-1	YAR018C
YJL164C	1.47066535587174e-11	0.0133528386436182	-1	YAR018C
YJL165C	3.98022955459268e-09	0.0103807650935541	-1	YAR018C
YJL187C	7.37555761095853e-11	0.0122808319681883	-1	YAR018C
YJR059W	4.15346208870839e-09	0.0118217837972909	-1	YAR018C
YJR066W	4.43854656603378e-14	0.0143708968383344	-1	YAR018C
YKL025C	6.62834103250733e-13	0.0180045157436385	-1	YAR018C
YKL048C	8.66141749854618e-09	0.00976716040214594	-1	YAR018C
YKL101W	1.2400942727249e-12	0.0134200481246543	-1	YAR018C
YKL116C	2.32876536962901e-11	0.0135175716539335	-1	YAR018C
YKL126W	6.05153261930313e-13	0.0138198340524155	-1	YAR018C
YKL139W	1.16602571417022e-09	0.0122722417433716	-1	YAR018C
YKL161C	9.31280783329198e-12	0.01360636366166	-1	YAR018C
YKL166C	4.35639928436601e-13	0.014494299007048	-1	YAR018C
YKL168C	3.18738991096908e-08	0.00916194048657187	-1	YAR018C
YKL171W	4.16603012863444e-08	0.0100030877663646	-1	YAR018C
YKL190W	1.07709724747515e-05	0.00845544942858247	1	YAR018C
YKL198C	2.8645755519849e-08	0.00940692092551398	-1	YAR018C
YLL010C	1.11273398159186e-08	0.00956425277238201	-1	YAR018C
YLL019C	1.75688240155472e-10	0.0118243253846023	1	YAR018C
YLR019W	6.07900742774217e-08	0.00927858258166539	-1	YAR018C
YLR096W	2.19280489557118e-10	0.0117151072532316	-1	YAR018C
YLR113W	2.64115028369976e-13	0.0141380292293285	-1	YAR018C
YLR133W	1.01698917583458e-08	0.00978398006659332	-1	YAR018C
YLR210W	1.43642796524788e-11	0.0132548732477018	-1	YAR018C
YLR226W	5.37578555966897e-07	0.0102176728884119	-1	YAR018C
YLR240W	1.54687862447593e-08	0.0098191517710421	-1	YAR018C
YLR248W	1.34198346009413e-11	0.0120351111099009	-1	YAR018C
YLR253W	4.91204862763024e-12	0.0146627630143849	-1	YAR018C
YLR260W	9.01383962142661e-12	0.0140066653542884	-1	YAR018C
YLR361C	1.79398070906089e-09	0.01197054033666	-1	YAR018C
YLR362W	2.1593805371035e-13	0.0134783410182917	-1	YAR018C
YLR433C	4.67468456586686e-08	0.00906074448067111	-1	YAR018C
YML016C	2.96693532649697e-11	0.0114421380435755	-1	YAR018C
YML057W	1.7282053849853e-08	0.00974128577044824	-1	YAR018C
YMR036C	4.08634275370997e-10	0.0108499509123658	1	YAR018C
YMR104C	9.15157407655548e-09	0.00962206541894782	-1	YAR018C
YMR139W	8.34932510927999e-10	0.0117374779754345	-1	YAR018C
YMR216C	6.8693602206375e-09	0.0106184256305652	-1	YAR018C
YMR291W	1.13756991747408e-08	0.0140707649700013	-1	YAR018C
YNL020C	7.23658692908569e-11	0.0145602549219878	-1	YAR018C
YNL025C	8.19010270437324e-09	0.00954545611575581	-1	YAR018C
YNL032W	4.64817080577256e-10	0.0111906358662592	-1	YAR018C
YNL053W	5.4724156912464e-10	0.011578826390433	-1	YAR018C
YNL056W	1.28554798334389e-08	0.00990278237769447	-1	YAR018C
YNL099C	2.57992488850412e-08	0.00940556618558838	-1	YAR018C
YNL154C	1.57829754707194e-05	0.00895134788063473	1	YAR018C
YNL183C	7.62074066331329e-09	0.0108203819217475	-1	YAR018C
YNL201C	3.38035893010384e-10	0.011130381455453	-1	YAR018C
YNL289W	2.47423958714502e-09	0.0110257236665791	-1	YAR018C
YNL298W	5.42325204405169e-16	0.0168070838199897	-1	YAR018C
YNL307C	2.47042059085274e-10	0.0118387108592658	1	YAR018C
YNR031C	1.57413952892462e-14	0.0144596283477307	-1	YAR018C
YNR032W	9.79677711049926e-10	0.0104157055643247	-1	YAR018C
YNR047W	6.33250253923824e-13	0.0132678085693785	-1	YAR018C
YOL001W	3.11731061091086e-10	0.0113794362628882	-1	YAR018C
YOL016C	2.84828316092523e-07	0.0138255338716465	-1	YAR018C
YOL045W	5.17438951294721e-11	0.0128867125576538	-1	YAR018C
YOL100W	3.54087731748466e-06	0.0363640163943603	1	YAR018C
YOL113W	3.43494407761372e-09	0.0107371316830811	-1	YAR018C
YOL128C	3.27090557937407e-09	0.0167795233857143	-1	YAR018C
YOR014W	2.28366257476008e-08	0.00926748174327476	-1	YAR018C
YOR039W	3.39439108237855e-07	0.00848728226817678	-1	YAR018C
YOR061W	6.41716372369912e-10	0.0108380372320638	-1	YAR018C
YOR090C	3.08216835501974e-10	0.0106335449455444	-1	YAR018C
YOR171C	1.16764669262062e-09	0.0112252396897451	-1	YAR018C
YOR208W	2.03664510202239e-09	0.0106390622889324	-1	YAR018C
YOR231W	3.89192455844558e-09	0.0105665405069688	1	YAR018C
YOR233W	6.4253176112928e-12	0.0121238238807713	-1	YAR018C
YOR267C	2.82015338532428e-09	0.00985838833225278	-1	YAR018C
YOR351C	7.44861947892239e-12	0.013977126815814	-1	YAR018C
YPL026C	3.42993166160832e-11	0.0129956443144815	-1	YAR018C
YPL031C	7.01650781637099e-08	0.0101094062735055	1	YAR018C
YPL042C	8.84743651187619e-14	0.0132311541164818	-1	YAR018C
YPL109C	1.89470677484457e-10	0.0119194415805901	-1	YAR018C
YPL140C	6.05999904920172e-10	0.0107783613716765	-1	YAR018C
YPL141C	2.09187770592052e-14	0.0138813657156339	-1	YAR018C
YPL150W	7.92018837450786e-10	0.0117808116067076	1	YAR018C
YPL179W	1.13054779116061e-06	0.0101133515876023	-1	YAR018C
YPL203W	7.42446709263333e-11	0.0117140093412169	-1	YAR018C
YPL236C	7.87633315222960e-12	0.0133451806284008	-1	YAR018C
YPL256C	1.32885033415286e-08	0.0092533438035312	-1	YAR018C
YPR054W	3.68210899571672e-09	0.0120971734779709	-1	YAR018C
YPR073C	0.000135558768496664	0.00762137407307353	1	YAR018C
YPR106W	2.43457256456504e-09	0.0135168223145039	-1	YAR018C
YPR111W	1.73230136297772e-09	0.0123269624874605	-1	YAR018C
YPR119W	1.24482410874958e-10	0.0109585807511012	-1	YAR018C
YPR120C	2.22397648656251e-07	0.00876545834358274	-1	YAR018C
YAL009W	2.35318903807038e-09	0.0101610669797582	-1	YAR018C
YAL017W	0.000134636970553939	0.00397195898402521	-1	YBL009W
YAR018C	2.44731423354656e-10	0.00646829732101831	1	YBL009W
YBL009W	3.71158858294469e-10	0.00605641227709261	1	YBL009W
YBL016W	1.96918170453993e-09	0.00583205127975711	1	YBL009W
YBL056W	5.5728606815951e-06	0.00562875063100516	1	YBL009W
YBL088C	4.67461063862553e-10	0.00649815181002176	1	YBL009W
YBR028C	0.000100199952393973	0.00377692785995197	1	YBL009W
YBR059C	1.1407127879453e-12	0.00781456605317324	1	YBL009W
YBR097W	7.57382008861515e-11	0.00666804673183544	1	YBL009W
YBR125C	1.96229168227651e-10	0.0068483505047074	1	YBL009W
YBR274W	3.77945236054048e-06	0.005691688773297	1	YBL009W
YBR276C	2.85126426146396e-07	0.00614422507961897	1	YBL009W
YCL024W	2.12431019030777e-08	0.00554752201130668	1	YBL009W
YCR008W	9.90773635973342e-10	0.00570760282211436	1	YBL009W
YCR073C	5.29481032627078e-12	0.00908812211623961	1	YBL009W
YCR079W	0.0930372107799282	0.00383665042630267	1	YBL009W
YCR091W	1.17727215971741e-09	0.00640182974348244	1	YBL009W
YDL006W	1.85238033569255e-09	0.00563473700623953	1	YBL009W
YDL025C	0.00233789485177987	0.00352937108738654	1	YBL009W
YDL047W	6.8814362106771e-09	0.00552343578756899	1	YBL009W
YDL079C	5.4814649296232e-09	0.00585230735036561	1	YBL009W
YDL101C	5.67695352809014e-11	0.00615200108041097	1	YBL009W
YDL127W	5.61449020855219e-10	0.0067277410854953	1	YBL009W
YDL134C	2.05404051555512e-08	0.00569592916120975	1	YBL009W
YDL159W	7.04389264881163e-10	0.00601562945224413	1	YBL009W
YDL188C	6.54821871802209e-09	0.0059705008753225	1	YBL009W
YDL214C	4.5296265861093e-12	0.00703751885535547	1	YBL009W
YDL230W	2.46552723260817e-08	0.00525903158445912	1	YBL009W
YDR028C	7.91569583286216e-10	0.00590253591005052	1	YBL009W
YDR075W	5.53913104070876e-11	0.00635596037747164	1	YBL009W
YDR122W	2.50651274843644e-10	0.00618354923241152	1	YBL009W
YDR147W	4.42562530450308e-09	0.00602977124420838	1	YBL009W
YDR247W	4.02211873517759e-11	0.00660746466059412	1	YBL009W
YDR283C	2.71382161868275e-06	0.00819128544857882	1	YBL009W
YDR436W	1.92012598936795e-07	0.00692822288256866	1	YBL009W
YDR466W	1.88400608223432e-10	0.00679538717151447	1	YBL009W
YDR477W	3.22885787987772e-06	0.00519612053705904	1	YBL009W
YDR490C	9.28988753944977e-11	0.00748401171466445	1	YBL009W
YDR507C	5.25171077188332e-11	0.00638533880050308	1	YBL009W
YDR523C	7.01062590696623e-06	0.00538533812431694	1	YBL009W
YER075C	4.3543607960901e-10	0.00623136415842524	1	YBL009W
YER089C	1.04766999082444e-09	0.00589661977505954	1	YBL009W
YER123W	1.43140924766367e-09	0.00586437829274824	1	YBL009W
YER129W	5.9516218606847e-11	0.00702955397080743	1	YBL009W
YFL029C	1.02897518715136e-09	0.00584450417598993	1	YBL009W
YFL033C	3.42212849502621e-07	0.00672016026121875	1	YBL009W
YFR014C	0.000315398361570511	0.00638339357626586	1	YBL009W
YFR019W	2.1797159446626e-09	0.00613029631619955	1	YBL009W
YGL019W	6.47484165653617e-08	0.00512871204079464	1	YBL009W
YGL021W	7.10274925811887e-12	0.00682120787985104	1	YBL009W
YGL059W	1.5080036401471e-10	0.00693563349253489	1	YBL009W
YGL083W	1.26265881119798e-05	0.00467053883895018	1	YBL009W
YGL119W	1.82287226097539e-10	0.0063721875337408	1	YBL009W
YGL124C	5.16654550675497e-10	0.006022745421293	1	YBL009W
YGL134W	2.96559863642856e-14	0.0111731539019923	1	YBL009W
YGL158W	4.26849380962334e-05	0.00441021614455764	1	YBL009W
YGL179C	9.90112447607685e-11	0.00694359353453207	1	YBL009W
YGL180W	1.8262355974787e-10	0.00675271396880684	1	YBL009W
YGR040W	3.3179041665638e-11	0.00719155335667741	1	YBL009W
YGR052W	1.88542090185671e-09	0.00588462344788473	1	YBL009W
YGR080W	3.46028964493877e-10	0.00608956235411136	1	YBL009W
YGR092W	5.97809341605935e-08	0.00515067977887359	1	YBL009W
YGR109C	5.62159019413844e-06	0.00570270819621971	1	YBL009W
YGR123C	3.21701090004205e-10	0.00606876789337614	1	YBL009W
YGR188C	6.15745773933709e-09	0.00566294359840044	1	YBL009W
YGR203W	1.45940528776678e-08	0.00536270030073472	1	YBL009W
YGR262C	0.0393171000898837	0.00602593329493767	1	YBL009W
YHL007C	4.59167533128377e-09	0.00555974850834641	1	YBL009W
YHR004C	7.80505698911284e-09	0.00582756032582893	1	YBL009W
YHR030C	5.10121210053825e-11	0.00648637582495471	1	YBL009W
YHR071W	1.74992320203811e-08	0.00562301671489935	1	YBL009W
YHR076W	3.54449084997723e-06	0.00441529046918346	1	YBL009W
YHR079C	2.07188267538965e-07	0.00722957966574685	-1	YBL009W
YHR082C	5.34225244984479e-07	0.00485429810865294	1	YBL009W
YHR135C	1.15921318183238e-09	0.00607900642539681	1	YBL009W
YIL035C	3.87481992966436e-10	0.00594946944643011	1	YBL009W
YIL042C	2.60357739837658e-11	0.00796518396715536	1	YBL009W
YIL095W	2.22077128225969e-09	0.00601277172801372	1	YBL009W
YIL113W	1.14313765966374e-08	0.0056720754016982	1	YBL009W
YIR026C	9.9703989730012e-08	0.0050600289714574	1	YBL009W
YJL057C	1.56551584617629e-07	0.00607107971179698	1	YBL009W
YJL095W	1.77245127826572e-10	0.00714066086176803	1	YBL009W
YJL106W	4.72512684631062e-08	0.00551769802273703	1	YBL009W
YJL128C	4.4108953012866e-11	0.00680429522655139	1	YBL009W
YJL141C	2.54657997821647e-06	0.0055232161719229	1	YBL009W
YJL164C	1.24618624466375e-09	0.00661913406969888	1	YBL009W
YJL165C	1.9823170286056e-08	0.00557021993119543	1	YBL009W
YJL187C	2.44087054802027e-10	0.00671296597114278	1	YBL009W
YJR059W	2.79907745057611e-10	0.00716887324504219	1	YBL009W
YJR066W	3.20823690895702e-09	0.00619493648172931	1	YBL009W
YKL025C	1.1717672591663e-06	0.00635319235098108	1	YBL009W
YKL048C	6.40966957906284e-10	0.00596807250358203	1	YBL009W
YKL101W	1.37038672051655e-10	0.00674009665158478	1	YBL009W
YKL116C	2.90073030841173e-09	0.00661850936760534	1	YBL009W
YKL126W	3.48117925154127e-10	0.00662635599905729	1	YBL009W
YKL139W	9.38946090105733e-09	0.00642146114583224	1	YBL009W
YKL161C	2.89070726095935e-09	0.00655777308715255	1	YBL009W
YKL166C	7.18975631147788e-11	0.00720075370719038	1	YBL009W
YKL168C	1.27554976256056e-08	0.00533467507831588	1	YBL009W
YKL171W	0.00016878353085958	0.00365565168870955	1	YBL009W
YKL190W	4.5750972422401e-05	0.00444647396888448	1	YBL009W
YKL198C	3.83966227235911e-10	0.0061250313769515	1	YBL009W
YLL010C	7.99619670639973e-11	0.00629781300373175	1	YBL009W
YLL019C	3.49700102815291e-12	0.00732563648179807	1	YBL009W
YLR019W	7.72862395044817e-09	0.00569173519877962	1	YBL009W
YLR096W	2.76037115733298e-09	0.00618836379168279	1	YBL009W
YLR113W	1.62791879266535e-11	0.00714612360836566	1	YBL009W
YLR133W	1.40596084388664e-07	0.00500891723792164	1	YBL009W
YLR210W	2.48918167199675e-09	0.00653957513734202	1	YBL009W
YLR226W	1.21829992014175e-05	0.00489035768866844	1	YBL009W
YLR240W	1.86788928307447e-08	0.00544617829665742	1	YBL009W
YLR248W	6.10648137959129e-13	0.00725619619723607	1	YBL009W
YLR253W	1.81041590509487e-10	0.00742790215520646	1	YBL009W
YLR260W	7.7702008171756e-12	0.00793985291820242	1	YBL009W
YLR361C	7.11674619707713e-11	0.00735488560039302	1	YBL009W
YLR362W	1.6559620175815e-10	0.00651804895616265	1	YBL009W
YLR433C	1.4155285431794e-08	0.00532943163670263	1	YBL009W
YML016C	7.23942240958842e-11	0.00632185089447183	1	YBL009W
YML057W	1.26687069080159e-08	0.00563275699500866	1	YBL009W
YMR036C	6.78954678870459e-11	0.00644143753009685	1	YBL009W
YMR104C	3.19134644411263e-10	0.00603264605804558	1	YBL009W
YMR139W	2.88133571237261e-08	0.00586769206613484	1	YBL009W
YMR216C	3.48637982906763e-05	0.00408070542687293	1	YBL009W
YMR291W	3.29769644434798e-14	0.0114432193879871	1	YBL009W
YNL020C	3.89885485356993e-07	0.00608723821761773	1	YBL009W
YNL025C	7.3357735370675e-10	0.0058023129839836	1	YBL009W
YNL032W	2.86838619962191e-08	0.00550795535379826	1	YBL009W
YNL053W	1.06522594869932e-08	0.00590234363876053	1	YBL009W
YNL056W	1.23093437520941e-10	0.00641253859462376	1	YBL009W
YNL099C	6.20643916020604e-09	0.00559955272043895	1	YBL009W
YNL154C	0.0346358188086184	0.00202707526810826	1	YBL009W
YNL183C	6.18494121832227e-05	0.00395161586707511	1	YBL009W
YNL201C	2.01075944677067e-11	0.00670545893729415	1	YBL009W
YNL289W	8.36351892868961e-10	0.00638268823684184	1	YBL009W
YNL298W	3.30866808053984e-08	0.00600518154913432	1	YBL009W
YNL307C	1.83006063144683e-08	0.00577492946606779	1	YBL009W
YNR031C	1.88176952715405e-13	0.00770463030327094	1	YBL009W
YNR032W	1.07634680882445e-10	0.00629051268257277	1	YBL009W
YNR047W	6.87300865061447e-11	0.00673885146341207	1	YBL009W
YOL001W	5.89905621415942e-08	0.00547644363687238	1	YBL009W
YOL016C	0.00244105284689891	0.00401850420603003	-1	YBL009W
YOL045W	1.70213022130384e-10	0.00710701178533424	1	YBL009W
YOL100W	0.0390202914681779	0.00601530683750564	1	YBL009W
YOL113W	5.0210542085937e-09	0.00594891099661678	1	YBL009W
YOL128C	4.34472694149738e-08	0.00839672181232713	1	YBL009W
YOR014W	1.29090557090109e-09	0.00578687502280854	1	YBL009W
YOR039W	1.58927184733621e-07	0.00498114265034541	1	YBL009W
YOR061W	9.92184055169051e-09	0.00557606199780572	1	YBL009W
YOR090C	6.04454503210164e-11	0.00623338316470837	1	YBL009W
YOR171C	1.76871253254111e-08	0.00576900517074799	1	YBL009W
YOR208W	4.91277065787102e-08	0.00538888870034201	1	YBL009W
YOR231W	6.64466147232261e-10	0.0063071877511978	1	YBL009W
YOR233W	2.28777543225764e-11	0.0066115873730852	1	YBL009W
YOR267C	1.57647751249762e-09	0.00565411400241272	1	YBL009W
YOR351C	9.84106148677613e-11	0.00739270222261196	1	YBL009W
YPL026C	1.62620516603106e-09	0.00658162717207164	1	YBL009W
YPL031C	2.73132617398669e-11	0.00721307959276789	1	YBL009W
YPL042C	7.37834504132028e-10	0.00602262941449981	1	YBL009W
YPL109C	8.85754710821879e-09	0.00597792779896133	1	YBL009W
YPL140C	3.39523748944371e-10	0.00613551381645043	1	YBL009W
YPL141C	3.16529354857928e-11	0.0066844655168605	1	YBL009W
YPL150W	0.000111010833858249	0.00386502748199729	1	YBL009W
YPL179W	3.94800670494837e-05	0.00462897764108197	1	YBL009W
YPL203W	2.54998067301018e-10	0.00636018013546439	1	YBL009W
YPL236C	8.87695015314501e-11	0.00713537521313006	1	YBL009W
YPL256C	2.4188282869685e-10	0.00585924665512928	1	YBL009W
YPR054W	4.70662736203465e-07	0.00566746682466016	1	YBL009W
YPR073C	7.10408022495207e-08	0.00641872575993006	1	YBL009W
YPR106W	3.34580845808101e-05	0.00497712855693704	1	YBL009W
YPR111W	1.12603157888096e-09	0.00701866963474101	1	YBL009W
YPR119W	5.96126153148727e-11	0.00625984405357731	1	YBL009W
YPR120C	7.17160467625427e-06	0.00421085608362364	1	YBL009W
YAL009W	1.79579999680604e-09	0.00583679257536924	1	YBL009W
YAL017W	5.08214960052133e-16	0.0217968488720423	-1	YBL016W
YAR018C	7.79435617197506e-21	0.0232827957262392	-1	YBL016W
YBL009W	8.73825765501988e-18	0.0199970242990597	-1	YBL016W
YBL016W	4.88532819683719e-21	0.0224365533314745	-1	YBL016W
YBL056W	2.06844325858855e-16	0.0259307920225113	-1	YBL016W
YBL088C	3.16794703370776e-17	0.0212633564708277	-1	YBL016W
YBR028C	6.39490107213219e-12	0.016636412596106	-1	YBL016W
YBR059C	2.7525719858091e-23	0.0266244553744474	-1	YBL016W
YBR097W	2.21750621096558e-24	0.0256096957702264	-1	YBL016W
YBR125C	3.12048106346233e-21	0.0245792489028314	-1	YBL016W
YBR274W	9.30703438512512e-15	0.0238692372229698	-1	YBL016W
YBR276C	4.20922135981277e-17	0.0254701713432475	-1	YBL016W
YCL024W	2.31469082234085e-18	0.0210183153758565	-1	YBL016W
YCR008W	1.20643294445518e-18	0.0200632884248936	-1	YBL016W
YCR073C	4.06465052058338e-23	0.0318075174071498	-1	YBL016W
YCR079W	0.000579762744269435	0.023958700839371	1	YBL016W
YCR091W	2.94837817019782e-20	0.0235049608726955	-1	YBL016W
YDL006W	7.69378091428594e-19	0.020108116956529	-1	YBL016W
YDL025C	2.78080776116144e-08	0.0162903542245841	-1	YBL016W
YDL047W	2.34494507993787e-18	0.0201701491547386	-1	YBL016W
YDL079C	2.22142356746595e-18	0.0212585295432019	-1	YBL016W
YDL101C	1.11720260690052e-17	0.0191156167434123	-1	YBL016W
YDL127W	1.22536816916609e-24	0.0273304983162311	-1	YBL016W
YDL134C	1.22256683523644e-16	0.0203909725299593	-1	YBL016W
YDL159W	5.56421187729816e-18	0.0204154452926926	-1	YBL016W
YDL188C	1.57919991821916e-20	0.0235526316729373	-1	YBL016W
YDL214C	2.49357051797471e-21	0.0230554141859556	-1	YBL016W
YDL230W	1.60717605875111e-14	0.0173462439800687	-1	YBL016W
YDR028C	2.2068004482046e-20	0.021697699592091	-1	YBL016W
YDR075W	1.76622543802931e-19	0.0210712097014419	-1	YBL016W
YDR122W	5.31628483345587e-20	0.0215478401495925	-1	YBL016W
YDR147W	1.54267721962151e-16	0.0201963962166516	-1	YBL016W
YDR247W	1.3197561923173e-18	0.0210717950265742	-1	YBL016W
YDR283C	7.22618544698306e-09	0.024229283259939	1	YBL016W
YDR436W	6.27511199318275e-06	0.0134036297911431	-1	YBL016W
YDR466W	6.92296948279605e-22	0.0249544240540284	-1	YBL016W
YDR477W	9.13142208021127e-18	0.024001908302068	1	YBL016W
YDR490C	1.18320128722274e-18	0.0245591721520842	-1	YBL016W
YDR507C	7.06208090682051e-19	0.0204476156542345	-1	YBL016W
YDR523C	6.2503412869888e-19	0.0271958953692239	-1	YBL016W
YER075C	3.12060826110007e-21	0.0229704189574121	-1	YBL016W
YER089C	1.49065375051451e-16	0.018867372726792	-1	YBL016W
YER123W	5.39714189781759e-18	0.020177455861569	-1	YBL016W
YER129W	2.0416138140786e-22	0.0255137980259387	-1	YBL016W
YFL029C	2.30197582256032e-17	0.0194907529638186	-1	YBL016W
YFL033C	2.519508642354e-14	0.0251909490490714	-1	YBL016W
YFR014C	1.49297755673046e-15	0.0395941483541964	-1	YBL016W
YFR019W	1.44253287129187e-17	0.0210720891540123	-1	YBL016W
YGL019W	1.66445169320784e-17	0.0197494500510893	-1	YBL016W
YGL021W	7.09059261392145e-20	0.0217868318803823	-1	YBL016W
YGL059W	2.30600086346775e-21	0.0252382728951363	-1	YBL016W
YGL083W	2.91038484358721e-16	0.022074266139414	-1	YBL016W
YGL119W	2.6208223699001e-20	0.0224388242605528	-1	YBL016W
YGL124C	8.50341225059066e-18	0.0200252747923148	-1	YBL016W
YGL134W	1.4616682561856e-12	0.0233986767984438	-1	YBL016W
YGL158W	4.74010517312211e-15	0.0215933927805664	-1	YBL016W
YGL179C	2.18191758720906e-26	0.0285728311694748	-1	YBL016W
YGL180W	1.45077947804752e-24	0.0264865604512995	-1	YBL016W
YGR040W	1.46152679102358e-26	0.0284669981578097	-1	YBL016W
YGR052W	2.81512799319733e-15	0.0182295562434807	-1	YBL016W
YGR080W	1.0964032012299e-18	0.0205627181768949	-1	YBL016W
YGR092W	1.63032300061897e-16	0.0190123000659252	-1	YBL016W
YGR109C	8.86273778876228e-13	0.0223284952112906	-1	YBL016W
YGR123C	2.27504929186057e-17	0.0196678252613215	-1	YBL016W
YGR188C	1.30855315461716e-16	0.0193777333474238	-1	YBL016W
YGR203W	3.18908745910495e-17	0.0193122543480147	-1	YBL016W
YGR262C	0.000755538600101118	0.0263958380395409	1	YBL016W
YHL007C	6.09081692501643e-18	0.0198129435780094	-1	YBL016W
YHR004C	9.74042682698611e-17	0.0204148203767405	-1	YBL016W
YHR030C	1.49621437675804e-19	0.0213396103326994	-1	YBL016W
YHR071W	2.58928617166342e-15	0.0191855851832873	-1	YBL016W
YHR076W	1.66424464467393e-11	0.0155459500572144	-1	YBL016W
YHR079C	4.44675266977098e-08	0.0172078643560266	-1	YBL016W
YHR082C	2.17355590061576e-18	0.0210758224026635	-1	YBL016W
