TF	p.value	estimate	sign	KP
YHL020C	0.150052058917057	5.82674435910489e-05	-1	YGR262C
YHL027W	0.914987722967731	0	-1	YGR262C
YHR006W	0.498195136798352	4.54870214271174e-05	1	YGR262C
YHR084W	0.177676769694048	3.05014860714249e-05	-1	YGR262C
YHR124W	0.348869511156971	1.01990645635281e-06	1	YGR262C
YHR178W	0.690419243232506	-6.13412772391524e-05	-1	YGR262C
YHR206W	0.31782701368139	2.98890001646697e-05	-1	YGR262C
YIL036W	0.860551820976149	0	-1	YGR262C
YIL101C	0.473776253615215	1.44396929846019e-05	1	YGR262C
YIL119C	0.280144440643455	1.03777090127475e-05	-1	YGR262C
YIL122W	0.0875118656567809	7.91361546647363e-05	-1	YGR262C
YIL128W	0.786536095340359	0	-1	YGR262C
YIL131C	0.307667204080378	4.56204538895385e-05	1	YGR262C
YIR017C	0.443337427715059	7.16392274998392e-05	1	YGR262C
YIR018W	0.639002239018215	-1.30467987041356e-05	-1	YGR262C
YIR023W	0.274193852773361	4.17663543991688e-05	-1	YGR262C
YIR033W	0.621151488923464	0	-1	YGR262C
YJL056C	0.149554236512461	4.24880629400052e-05	-1	YGR262C
YJL089W	0.244276740610978	3.41694042246899e-05	-1	YGR262C
YJL103C	0.604011082246528	0	-1	YGR262C
YJL110C	0.873769916499463	0	-1	YGR262C
YJL127C	0.333491324611794	4.48274702979053e-05	1	YGR262C
YJL206C	0.00188307950571198	5.64551425949815e-05	-1	YGR262C
YJR060W	0.281805626956429	7.08610076240635e-05	1	YGR262C
YJR094C	0.385238211927439	7.48077030771246e-05	-1	YGR262C
YJR127C	0.496248344925218	6.83810124385135e-05	-1	YGR262C
YJR140C	0.509234407186276	-9.10539124223161e-06	-1	YGR262C
YJR147W	0.875592275732417	0	-1	YGR262C
YKL005C	0.106266042440887	7.76395172683029e-05	-1	YGR262C
YKL015W	0.351365455000893	5.37593030836192e-05	-1	YGR262C
YKL020C	0.81541553850161	-6.41654505258434e-05	1	YGR262C
YKL032C	0.395590330161928	1.52473163487328e-05	-1	YGR262C
YKL038W	0.489448164175171	6.92757930262062e-05	-1	YGR262C
YKL043W	0.634716351121115	-1.83871908718918e-05	-1	YGR262C
YKL062W	0.574448726381493	-5.99189283484561e-05	-1	YGR262C
YKL072W	0.804392463031775	0	-1	YGR262C
YKL109W	0.730830597581031	-2.05552422282437e-05	1	YGR262C
YKL112W	0.296877441707767	6.81170508427004e-05	1	YGR262C
YKL185W	0.421425342053588	5.73966649394203e-05	-1	YGR262C
YKL222C	0.122591562164904	2.95548736285843e-05	-1	YGR262C
YKR034W	0.246055745975088	5.99243226938208e-05	1	YGR262C
YKR064W	0.409055929601746	3.24517041002489e-05	-1	YGR262C
YKR099W	0.61703405259806	-6.78566695784641e-05	-1	YGR262C
YLR013W	0.86459564636023	0	-1	YGR262C
YLR014C	0.246421136817965	3.50701869755798e-05	-1	YGR262C
YLR098C	0.159396193737094	2.48639502297077e-05	-1	YGR262C
YLR131C	0.150414185332877	1.71953727269185e-05	-1	YGR262C
YLR176C	0.317665373197009	4.08577743662672e-05	-1	YGR262C
YLR182W	0.0616432917537149	1.15747619872444e-05	-1	YGR262C
YLR183C	0.947910125810029	0	-1	YGR262C
YLR228C	0.203855729025193	1.25868691774857e-05	-1	YGR262C
YLR256W	0.942473188139829	0	-1	YGR262C
YLR266C	0.525078557634497	0	-1	YGR262C
YLR278C	0.391428971663634	9.11709381733177e-05	-1	YGR262C
YLR403W	0.819691510573227	-6.85208362884253e-06	1	YGR262C
YLR451W	0.409737400457071	7.48199429091043e-05	-1	YGR262C
YML007W	0.652483041042396	-1.85633020010744e-05	-1	YGR262C
YML027W	0.00571595593218139	1.42163252631941e-05	1	YGR262C
YML051W	0.557515259843145	-2.19134989428208e-05	-1	YGR262C
YML076C	0.298511704394909	5.49379928541118e-05	-1	YGR262C
YML081W	0.797373439679951	0	-1	YGR262C
YML099C	0.022153969281361	7.48750284271168e-05	-1	YGR262C
YML113W	0.0564270097893072	5.76866802860686e-05	-1	YGR262C
YMR016C	0.115384356317805	2.27432777167574e-05	-1	YGR262C
YMR019W	0.077149755183088	7.95470021508021e-05	-1	YGR262C
YMR021C	0.565787989786346	-2.71022975444731e-05	1	YGR262C
YMR037C	0.369034752415687	1.92683526806712e-05	-1	YGR262C
YMR042W	0.0470261807579141	6.08953919600058e-05	-1	YGR262C
YMR043W	0.000368532161918645	6.49816708048996e-06	-1	YGR262C
YMR053C	0.883272319428009	0	-1	YGR262C
YMR070W	0.0365819161376306	3.23433213521866e-05	-1	YGR262C
YMR075W	0.801243211220336	0	-1	YGR262C
YMR164C	0.598906636714725	-6.58383892705956e-05	1	YGR262C
YMR172W	0.699125617656577	0	-1	YGR262C
YMR182C	0.873401888283855	0	-1	YGR262C
YMR280C	0.0283437738059088	1.80914366231614e-05	-1	YGR262C
YNL027W	0.574061403924561	-6.91552424024745e-05	1	YGR262C
YNL068C	0.0438840313533522	8.86265660713292e-05	1	YGR262C
YNL139C	0.0618143686750271	4.66089310825434e-05	-1	YGR262C
YNL167C	0.853216430378142	-5.54947812723281e-05	-1	YGR262C
YNL199C	0.0905566769607013	3.88875219797058e-05	-1	YGR262C
YNL216W	0.676220938713574	-4.0184648612545e-05	-1	YGR262C
YNL257C	0.0848608078363132	8.19446256224642e-06	1	YGR262C
YNL309W	0.0277182324452224	2.14432042648575e-05	1	YGR262C
YNL314W	0.0467250307044492	5.93059036689681e-05	-1	YGR262C
YNR063W	0.115087808342996	1.0778636672267e-05	-1	YGR262C
YOL028C	0.930267105679163	0	-1	YGR262C
YOL067C	0.731559077808307	-6.36572540165316e-05	1	YGR262C
YOL089C	0.183425395057073	7.54337104997667e-05	-1	YGR262C
YOL108C	0.599520334298827	-7.88159128948928e-05	-1	YGR262C
YOL116W	0.446503626422817	4.67561592134737e-05	-1	YGR262C
YOR028C	0.786906399206688	-4.11462396678326e-05	-1	YGR262C
YOR032C	0.00964669782885325	2.60475511785295e-05	-1	YGR262C
YOR038C	0.814619161352907	0	-1	YGR262C
YOR113W	0.0611563599870823	1.07546800464653e-05	1	YGR262C
YOR140W	0.64845353888379	-3.50157635327375e-05	-1	YGR262C
YOR162C	0.926886316039709	-2.4065500101069e-05	1	YGR262C
YOR229W	0.257142897209562	3.90235337657063e-05	-1	YGR262C
YOR230W	0.231149639641168	2.2906791879042e-05	1	YGR262C
YOR337W	0.633942088121404	0	-1	YGR262C
YOR344C	0.00465340813831942	2.97859095540727e-06	1	YGR262C
YOR358W	0.332990403587695	1.42510752815274e-06	-1	YGR262C
YOR363C	0.770983977030491	-6.17134519741969e-05	-1	YGR262C
YOR380W	0.100403363821725	6.11186594892286e-08	-1	YGR262C
YPL038W	0.597978944531387	-2.51639331501505e-05	-1	YGR262C
YPL049C	0.397695276724324	9.00201279318947e-06	-1	YGR262C
YPL075W	0.852917309055227	0	-1	YGR262C
YPL089C	0.481142700550298	6.0207155659587e-05	-1	YGR262C
YPL133C	0.802510993950861	0	-1	YGR262C
YPL139C	0.711144784665311	-6.62306370227304e-05	-1	YGR262C
YPL177C	0.0303390293145477	6.79757050872103e-05	-1	YGR262C
YPL202C	0.752876795559657	-4.05142889301097e-05	-1	YGR262C
YPL230W	0.542619473528299	-3.88112699673217e-05	-1	YGR262C
YPL248C	0.337473919740935	8.04824317072005e-05	-1	YGR262C
YPR008W	0.736332536319505	0	-1	YGR262C
YPR009W	0.154290185005335	7.02621378122778e-06	-1	YGR262C
YPR022C	0.446623106471736	5.34234681351153e-06	-1	YGR262C
YPR065W	0.468703737300866	6.86209712421148e-05	-1	YGR262C
YPR196W	0.815776087805765	0	-1	YGR262C
YPR199C	0.429176948698449	3.38709265142396e-05	1	YGR262C
YAL051W	0.00166751562870308	0.00360066064813846	1	YHL007C
YBL005W	0.233862106359594	0.00119373751298	-1	YHL007C
YBL008W	0.88501804202153	-0.00202737840885418	-1	YHL007C
YBL021C	0.317563464875907	0.000717551902650415	1	YHL007C
YBL054W	0.67119270384762	-0.000801999226287736	-1	YHL007C
YBL103C	0.160577152961979	0.00131559362312485	-1	YHL007C
YBR033W	0.789795923467474	-0.00123178655556595	-1	YHL007C
YBR049C	0.315156528881296	0.000476684445918811	-1	YHL007C
YBR083W	0.000338721343302336	0.00449700804258932	-1	YHL007C
YBR112C	0.264203717991971	0.00614817066353595	1	YHL007C
YBR150C	0.238247519063063	0.001627587140506	-1	YHL007C
YBR182C	0.322448731463342	0.000597540193789931	1	YHL007C
YBR239C	0.386616395046975	0.000456679366125625	-1	YHL007C
YBR240C	0.84958943948157	-0.0017603182846688	-1	YHL007C
YBR297W	0.578643326366268	-0.00017161583149882	1	YHL007C
YCL055W	0.0283942981726588	0.129353691259487	-1	YHL007C
YCR065W	0.599969053306016	-0.000250844191827567	1	YHL007C
YCR084C	0.733102797956375	-0.0010974525327517	1	YHL007C
YCR106W	0.083207145938742	0.00210531679456973	-1	YHL007C
YDL020C	0.627608183871003	-0.00033484263503873	-1	YHL007C
YDL048C	0.819246322438531	-0.00182359993114729	-1	YHL007C
YDL056W	0.0371402763159351	0.00210169124991988	-1	YHL007C
YDL106C	0.00493384899456199	0.00319222912986039	1	YHL007C
YDL170W	0.614698538070395	-0.000364831237409016	-1	YHL007C
YDR009W	0.718179801983281	-0.0009508620966512	-1	YHL007C
YDR026C	0.955083377875458	-0.00271021921616564	-1	YHL007C
YDR034C	0.783429779776882	-0.0123539172177696	-1	YHL007C
YDR043C	5.10943678221164e-09	0.00818069511581128	1	YHL007C
YDR049W	0.142925691925261	0.00153615303242746	-1	YHL007C
YDR123C	6.39437480812341e-11	0.00768889607618471	1	YHL007C
YDR146C	0.668588130895828	-0.000457183556054896	1	YHL007C
YDR174W	0.90287160373414	-0.0180510999116705	1	YHL007C
YDR207C	7.90813600305685e-05	0.00442640109951708	1	YHL007C
YDR213W	0.156740731363009	0.00166706727526193	-1	YHL007C
YDR216W	0.0109668570335268	0.00262168596855411	1	YHL007C
YDR253C	4.9995447610189e-06	0.00576619890011093	1	YHL007C
YDR259C	4.51858428213421e-11	0.00716518426458304	1	YHL007C
YDR266C	0.346166105224153	0.000650912053358336	-1	YHL007C
YDR277C	0.0154628645506551	0.00255937583588972	1	YHL007C
YDR310C	0.954379761425608	-0.00271083419505081	-1	YHL007C
YDR421W	0.810428349800603	-0.00114649150198839	-1	YHL007C
YDR423C	0.000170537119810721	0.00561188901010918	1	YHL007C
YDR451C	0.613267789431005	-0.000356059098779821	-1	YHL007C
YDR463W	0.221603083091497	0.00107756051285046	-1	YHL007C
YDR501W	0.249276033398118	0.00084320210774696	1	YHL007C
YDR520C	0.992116075100458	-0.00552116174658421	-1	YHL007C
YEL009C	0.000166781662528193	0.00404627064823751	1	YHL007C
YER028C	0.930180927398386	-0.00393339673519327	-1	YHL007C
YER040W	0.0898039353279305	0.00207827174402839	1	YHL007C
YER045C	0.589366330821172	-0.000542143316247051	-1	YHL007C
YER051W	0.91220501702864	-0.00204591097725117	-1	YHL007C
YER068W	0.768584581843221	-0.0011389706350135	-1	YHL007C
YER088C	0.0321236446734952	0.00392176849857373	1	YHL007C
YER109C	1.22056078581074e-05	0.00827940965541788	1	YHL007C
YER111C	0.000144299324778523	0.00489733566515288	1	YHL007C
YER130C	0.255631612304871	0.000931570130654458	-1	YHL007C
YER161C	0.997109940306555	-0.00522452720415843	1	YHL007C
YER169W	0.590256720690551	-0.000318497278954193	-1	YHL007C
YER184C	0.919543436491147	-0.00302872351691954	-1	YHL007C
YFL021W	0.534079044310255	-5.98072354220953e-05	1	YHL007C
YFL031W	0.768269689166691	-0.00138680467070668	-1	YHL007C
YFL044C	0.894768424899221	-0.00214453707309733	-1	YHL007C
YFL052W	0.957016441269339	-0.00249233569945492	-1	YHL007C
YFR034C	0.296081510518516	0.000621475345244227	1	YHL007C
YGL013C	0.118076981636264	0.00167043006583957	-1	YHL007C
YGL035C	0.452052833035171	0.000124366509410616	-1	YHL007C
YGL071W	0.194677748435527	0.000968072263981385	-1	YHL007C
YGL073W	7.03702591943199e-05	0.00501671698957643	1	YHL007C
YGL096W	0.950742549448697	-0.00183641197789772	1	YHL007C
YGL131C	0.402232405114989	0.00039860211961545	-1	YHL007C
YGL162W	0.000151428717062985	0.0062040562312691	1	YHL007C
YGL166W	0.32282191981788	0.00266100938314973	-1	YHL007C
YGL181W	0.683386471766775	-0.000695972220159674	-1	YHL007C
YGL192W	0.927851774826915	-0.00232385117664459	-1	YHL007C
YGL197W	0.752338760846535	-0.00123296330925541	-1	YHL007C
YGL209W	0.85093165744116	-0.00165140485867642	-1	YHL007C
YGL237C	0.912850309223015	-0.00209063435639807	1	YHL007C
YGL252C	0.521963449636621	-0.00137903543410703	1	YHL007C
YGL254W	0.90406316727085	-0.00197328023462763	-1	YHL007C
YGR044C	0.185931148395735	0.00162489671659274	-1	YHL007C
YGR067C	0.98996587312095	-0.0033613267906961	-1	YHL007C
YGR089W	0.846672271503572	-0.00166028810924346	-1	YHL007C
YGR097W	0.760438466875258	-0.00129085769452797	-1	YHL007C
YGR249W	0.428555371063329	0.000169635979506166	-1	YHL007C
YGR288W	0.891846560275685	-0.00252097146115493	1	YHL007C
YHL009C	0.992191142967743	-0.00421061620260825	-1	YHL007C
YHL020C	0.779396239163898	-0.00211268356163475	-1	YHL007C
YHL027W	0.0199043240069009	0.00306824511292766	-1	YHL007C
YHR006W	0.996601898532911	-0.00464540509617083	-1	YHL007C
YHR084W	7.89793146673066e-19	0.0074970351717761	1	YHL007C
YHR124W	6.72981237251321e-12	0.0056234904615123	1	YHL007C
YHR178W	0.0197108880301763	0.00309281740923792	1	YHL007C
YHR206W	1.24508075092801e-12	0.0086084109669299	1	YHL007C
YIL036W	0.501470054589609	-1.92280120156239e-05	-1	YHL007C
YIL101C	0.207475524726612	0.000880397127073202	1	YHL007C
YIL119C	0.93037102376016	-0.0022411982164789	-1	YHL007C
YIL122W	0.307476685509336	0.000728960614717694	-1	YHL007C
YIL128W	0.973921382533393	-0.00418728285463198	-1	YHL007C
YIL131C	2.08845242060455e-06	0.00362086411882291	1	YHL007C
YIR017C	0.515940565349859	-6.45714314047893e-05	-1	YHL007C
YIR018W	0.0346048027249614	0.00227991018180118	1	YHL007C
YIR023W	0.00261956765837578	0.00384680028566135	1	YHL007C
YIR033W	0.0686224411821909	0.00994958647896378	1	YHL007C
YJL056C	0.941130939776488	-0.00271378100071618	-1	YHL007C
YJL089W	0.886425294295084	-0.00190197535033479	-1	YHL007C
YJL103C	0.678819398956928	-0.00301717617070633	1	YHL007C
YJL110C	0.987564946909203	-0.00346713989963576	-1	YHL007C
YJL127C	0.786661577585346	-0.00173965091341142	-1	YHL007C
YJL206C	0.664604001976835	-0.000498704110823221	-1	YHL007C
YJR060W	0.000588346888644229	0.00367803480590818	1	YHL007C
YJR094C	0.120484529725175	0.00248466828465607	-1	YHL007C
YJR127C	0.884948182483625	-0.00208793354156792	-1	YHL007C
YJR140C	0.832166650337254	-0.00162331868931016	-1	YHL007C
YJR147W	0.163206696017034	0.00161453923231641	-1	YHL007C
YKL005C	0.996283569723775	-0.00489987364420798	-1	YHL007C
YKL015W	0.0127634587378505	0.00362512430735914	1	YHL007C
YKL020C	1.71910811793882e-20	0.00829241544167668	1	YHL007C
YKL032C	0.00011062719570644	0.00463190562883488	1	YHL007C
YKL038W	0.622403549195677	-0.000574942006728372	-1	YHL007C
YKL043W	0.000397397229720209	0.00453773756377075	1	YHL007C
YKL062W	1.0150221961197e-09	0.00582529725514675	1	YHL007C
YKL072W	0.67273654429575	-0.000879869499372101	-1	YHL007C
YKL109W	0.644979259717585	-0.000426563323743632	-1	YHL007C
YKL112W	0.715263832653228	-0.000564779632125565	-1	YHL007C
YKL185W	1.19124953155845e-09	0.0102623435827946	1	YHL007C
YKL222C	0.894123829548954	-0.00173882913088492	-1	YHL007C
YKR034W	0.88854958144165	-0.00186484850821693	-1	YHL007C
YKR064W	0.985042705389404	-0.00293402628906315	-1	YHL007C
YKR099W	0.826082828376687	-0.00140746900911226	-1	YHL007C
YLR013W	0.981870662013759	-0.00335471918374214	-1	YHL007C
YLR014C	0.421850320857284	0.000308215488123538	-1	YHL007C
YLR098C	0.601136455829417	-0.000297738450507942	-1	YHL007C
YLR131C	0.00379580738175472	0.00415397232729424	1	YHL007C
YLR176C	0.401860062146073	0.000260596842795362	-1	YHL007C
YLR182W	0.000630780538028592	0.00475136708095573	1	YHL007C
YLR183C	0.0267404968138855	0.00236540905749297	-1	YHL007C
YLR228C	0.000531170550476834	0.00598803223553258	1	YHL007C
YLR256W	4.77469953667049e-08	0.00826536096141845	1	YHL007C
YLR266C	0.847386705987915	-0.0225259255669465	1	YHL007C
YLR278C	0.961864981291818	-0.00243089582255122	-1	YHL007C
YLR403W	0.229971959937508	0.000870478986412294	-1	YHL007C
YLR451W	0.619689560594449	-0.000333974375016647	1	YHL007C
YML007W	2.30191632956409e-06	0.00575674371142345	1	YHL007C
YML027W	0.186652929955216	0.000939531215506837	-1	YHL007C
YML051W	0.642428337869511	-0.000582684489257557	-1	YHL007C
YML076C	0.649566213803472	-0.000552778871747616	-1	YHL007C
YML081W	0.59984615841042	-0.000466336515454528	1	YHL007C
YML099C	0.759225421959878	-0.00120345875983671	-1	YHL007C
YML113W	0.986043203960418	-0.00446457166650952	-1	YHL007C
YMR016C	7.37889985762012e-09	0.00656853759253265	1	YHL007C
YMR019W	0.674465567636825	-0.000669646041371201	-1	YHL007C
YMR021C	0.18656007608881	0.00154286820261843	-1	YHL007C
YMR037C	7.0680377041954e-16	0.00689332923169137	1	YHL007C
YMR042W	0.141372422702466	0.00181685865160357	-1	YHL007C
YMR043W	1.29659963631187e-05	0.00595003413198932	-1	YHL007C
YMR053C	0.630208041442531	-0.000430078122990665	-1	YHL007C
YMR070W	0.0659515143662314	0.00230468757946242	-1	YHL007C
YMR075W	0.888897696324163	-0.00250378168319452	-1	YHL007C
YMR164C	0.519624358561357	-6.83472773274264e-05	-1	YHL007C
YMR172W	3.8570127784284e-07	0.0281326564791139	1	YHL007C
YMR182C	0.808250208684966	-0.00127137101659424	1	YHL007C
YMR280C	0.0602656215796366	0.00692063853441828	1	YHL007C
YNL027W	4.18708031848138e-05	0.00796937476812991	1	YHL007C
YNL068C	2.96245769656614e-07	0.00429151764208932	1	YHL007C
YNL139C	0.972810400419638	-0.00386936954496661	1	YHL007C
YNL167C	7.8497848495507e-11	0.0092388592739813	1	YHL007C
YNL199C	0.100624421500536	0.00196848077292812	1	YHL007C
YNL216W	1.30286336082623e-05	0.00373832584606621	1	YHL007C
YNL257C	0.88705460053141	-0.00233701787838982	-1	YHL007C
YNL309W	0.970217882491744	-0.00316399791452563	1	YHL007C
YNL314W	0.0091234966223852	0.00337744419885445	1	YHL007C
YNR063W	0.981228030965397	-0.00293399865479504	-1	YHL007C
YOL028C	0.000377868393354141	0.00472183274113772	1	YHL007C
YOL067C	0.441319314677351	0.000150834098680498	-1	YHL007C
YOL089C	0.813819870494489	-0.00145191306696289	-1	YHL007C
YOL108C	1.30687971233309e-07	0.00514489302186848	1	YHL007C
YOL116W	0.247021835459668	0.00132519879936485	1	YHL007C
YOR028C	6.64347447517117e-07	0.00507706963645019	1	YHL007C
YOR032C	0.981364082290597	-0.00383250948914591	-1	YHL007C
YOR038C	0.69311651877784	-0.000910829417048864	1	YHL007C
YOR113W	0.0299287554224822	0.00314787997576677	1	YHL007C
YOR140W	0.561027887405553	-0.000204861495635651	-1	YHL007C
YOR162C	0.00417182902270761	0.00286343820188399	1	YHL007C
YOR229W	0.888167440417622	-0.0028824855010711	-1	YHL007C
YOR230W	0.982375916777138	-0.00498848067366497	-1	YHL007C
YOR337W	0.0636779484621622	0.0100006640570439	1	YHL007C
YOR344C	0.157573747779682	0.00141843082524557	-1	YHL007C
YOR358W	0.00177764954772244	0.00487675259228072	1	YHL007C
YOR363C	0.113484164965545	0.00157803572020489	1	YHL007C
YOR380W	0.863627084903242	-0.00156842876695999	-1	YHL007C
YPL038W	0.86482707208509	-0.00168762576512437	-1	YHL007C
YPL049C	0.036061591163705	0.00294853079945192	-1	YHL007C
YPL075W	0.996052851407113	-0.00444479795964139	1	YHL007C
YPL089C	0.65571440716343	-0.00066092003905543	-1	YHL007C
YPL133C	7.05349878596352e-09	0.0158014530178984	1	YHL007C
YPL139C	0.851240690668579	-0.00137281264220943	-1	YHL007C
YPL177C	0.603313489765055	-0.000355529423607599	1	YHL007C
YPL202C	0.299241649018367	0.000650069772891395	1	YHL007C
YPL230W	0.860480358881096	-0.0018200321592067	-1	YHL007C
YPL248C	0.989961152588383	-0.00331112932683337	-1	YHL007C
YPR008W	0.502185318056532	-2.86641769726858e-05	-1	YHL007C
YPR009W	0.565734689597334	-0.000481837451576033	-1	YHL007C
YPR022C	0.977006572017188	-0.00261855425600745	-1	YHL007C
YPR065W	0.00945844252193704	0.00344089404904092	1	YHL007C
YPR196W	0.837962187998351	-0.00185251937536819	-1	YHL007C
YPR199C	0.89226047103564	-0.0022998314443992	-1	YHL007C
YAL051W	0.0016080413158871	0.00497031510608031	1	YHR004C
YBL005W	0.0144688612032507	0.00515045528033102	1	YHR004C
YBL008W	0.120347601475995	0.00281888511798378	1	YHR004C
YBL021C	0.178891680450401	0.00199560500528846	-1	YHR004C
YBL054W	0.991843180991734	-0.00574842619069032	1	YHR004C
YBL103C	0.29288509672857	0.000898887330815053	1	YHR004C
YBR033W	0.877336017633116	-0.00244505707002789	1	YHR004C
YBR049C	0.485263127055012	1.42097775969288e-05	-1	YHR004C
YBR083W	0.235387354277747	0.00107510660975996	-1	YHR004C
YBR112C	0.422082350306798	0.00247401011016372	1	YHR004C
YBR150C	0.599888147764459	-0.000766682622349901	1	YHR004C
YBR182C	0.91633215047805	-0.00247716076768646	1	YHR004C
YBR239C	0.162854353197145	0.00220999821127744	1	YHR004C
YBR240C	0.792508963349356	-0.00189160520937952	1	YHR004C
YBR297W	0.924018293719227	-0.00258380434091324	1	YHR004C
YCL055W	0.43905529073142	0.00346643883777389	1	YHR004C
YCR065W	0.188337367664401	0.00146716272281386	1	YHR004C
YCR084C	0.0331987954622748	0.00529154657782875	-1	YHR004C
YCR106W	0.479803479361527	7.45134494524037e-05	1	YHR004C
YDL020C	0.990467948702382	-0.00368068003446448	1	YHR004C
YDL048C	0.882868606063703	-0.00331086711276383	-1	YHR004C
YDL056W	0.598505446249639	-0.000275524612747274	1	YHR004C
YDL106C	0.0242897904877896	0.0032675489953197	1	YHR004C
YDL170W	0.927837054649603	-0.00292621647203101	1	YHR004C
YDR009W	0.468393493073859	0.000133737138545078	-1	YHR004C
YDR026C	0.685742479862994	-0.00105070827149987	1	YHR004C
YDR034C	0.195361298757126	0.0198149246786198	1	YHR004C
YDR043C	0.00198895550576812	0.00525028974763004	1	YHR004C
YDR049W	0.852945213550719	-0.00200416357681543	-1	YHR004C
YDR123C	2.77568955358522e-12	0.0113480800624793	1	YHR004C
YDR146C	0.710268865366038	-0.00086113884826468	1	YHR004C
YDR174W	0.298709184276488	0.0134816541874527	1	YHR004C
YDR207C	0.000229051319475847	0.00567439705219279	1	YHR004C
YDR213W	0.928422998113335	-0.00320020521930433	1	YHR004C
YDR216W	0.144693666570969	0.00157072357498676	1	YHR004C
YDR253C	6.98700644891961e-05	0.00666143548389954	-1	YHR004C
YDR259C	6.07480499003772e-08	0.00800381963199798	1	YHR004C
YDR266C	0.948167400609442	-0.00365217028597411	1	YHR004C
YDR277C	0.0103642742809786	0.00384274414312382	-1	YHR004C
YDR310C	0.819901263157953	-0.00200352092345432	1	YHR004C
YDR421W	0.976825626523582	-0.00372741451371175	1	YHR004C
YDR423C	0.0457378072524548	0.00338067993406281	1	YHR004C
YDR451C	0.69929449559956	-0.000902040733721659	1	YHR004C
